channel_id,title,actual_label,prob_lr,prob_rf,prob_xgb,stagnation_prob
UCL12ddKeiBTMGZ_g6X7PhXw,코우지 TV [더 상생],1,1.0,0.979,1.0,0.993
UC5DH04r4Lrc9zk6_t6H76dQ,무빙워크 MOVING WORK,1,0.996,0.981,1.0,0.993
UCquCOGattLleH5erOxiWVmQ,YG TREASURE BOX,1,1.0,0.978,1.0,0.993
UCI0LM34maSrX0ffnurfbv3Q,KIKICK!,1,1.0,0.978,1.0,0.993
UCaPILmoV3QD5i0x5eld2oaA,방가네,1,0.991,0.987,1.0,0.993
UCVI0Fob8f6SGfi7I3lrJiwg,무파사,1,0.993,0.984,1.0,0.993
UCppou5iYD1t_sMx2t_DHikw,혀니콤보 TV,1,0.997,0.981,1.0,0.993
UCj-rqvZDdzIlJgri89JYagA,길냥이들 Street Cat,1,0.999,0.979,1.0,0.993
UCB9etEztDELjmiVu8kP5R-g,빌리온에어 Billyonaire,1,0.999,0.978,1.0,0.993
UC5RIONX9G_2zb_x4SRJgBbQ,병맛교수,1,0.997,0.98,1.0,0.993
UCGIjeBB5ZLBAhQvDxiZpGmw,홀리 holy,1,0.993,0.985,1.0,0.993
UC854UQk63V8afMRnhcH_C7g,위뷰티 Webeauty,1,1.0,0.978,1.0,0.993
UCrDa_5OU-rhvXqWlPx5hgKQ,한로로 HANRORO,1,0.996,0.982,1.0,0.993
UCUcy82tGagXlj4t1p2todeQ,모칠레로 Mochilero,1,1.0,0.978,1.0,0.993
UCyIxod7xVzs-7QPhTE7yazg,츄팝,1,0.995,0.982,1.0,0.993
UCXvw9gr-e6yHdji8xtq3QpQ,알쿡 - R COOK,1,1.0,0.978,1.0,0.992
UCCreCOjTs1N7Lga-4uyKvZg,drighk,1,0.997,0.98,1.0,0.992
UCsLgKKiv8kDDGy1stC8BxVA,공부의신 강성태,1,0.993,0.984,1.0,0.992
UCyj5XVwazOh592neidDN9Eg,준성호네,1,0.993,0.984,1.0,0.992
UCcgCkpS7T7yXztF30hzy8DQ,준등,1,0.991,0.986,1.0,0.992
UChdVrewKcV9b_PMmvscTdGg,천대표 Julius Chun,1,0.994,0.983,1.0,0.992
UCX3R_qGq_cePzu9yvwJ_iRw,CARTOON COFFEE,1,0.99,0.987,1.0,0.992
UC5L0lVvTgmas3rQKRIoLfpw,에스키모,1,0.995,0.982,1.0,0.992
UCivkx6YelDqDz25bxVUPF6A,당황TV,1,0.995,0.982,1.0,0.992
UCvG7coejM6UD_rOnuDdIoFw,쌍튜브,1,1.0,0.977,1.0,0.992
UC7vyTwJjcUdYsVQjiTHcPyg,쪼선생 JJO TEACHER,1,0.999,0.977,1.0,0.992
UCQyulvs-v5ux4oQdEOsg17Q,Yc Bass,1,0.997,0.98,1.0,0.992
UCxm8QxMoulCdl86qo6wzyFg,체칠리아 음악 채널,1,0.993,0.984,1.0,0.992
UCbK4gpzzFpF5cfQ5HQMl15g,헤이유정 YUJUNG,1,0.991,0.986,1.0,0.992
UCANLxGPq2Fd7aauz3byi_8A,레뚜,1,0.993,0.983,1.0,0.992
UCfugxK22rRKUWMtgYNTvzog,꼬꼬PD가족[Kkokko PD Family],1,0.996,0.981,1.0,0.992
UCilYpdgaNbW8x8_E83vomNw,하창봉,1,0.991,0.986,1.0,0.992
UCL80GnJhSdsw4IHoKRNsC2g,김순렬TV,1,0.991,0.985,1.0,0.992
UCijSFRwrNjSv9tO7EK1Wm6g,포터헤드POTTERHEAD,1,0.992,0.984,1.0,0.992
UCWKOpSuESpxuflb_zsm5W0Q,지유롭게,1,0.995,0.981,1.0,0.992
UCQmu3URPR1PXJUZPQTD4QZQ,희극인즈,1,0.991,0.985,1.0,0.992
UCxVPJMGShV04KTy_Fr3WMig,Aloha Language House,1,0.991,0.985,1.0,0.992
UCrIxxmIq7logJFN6Bw_1KTA,여수언니 정혜영 [Yeosu Unnie],1,0.993,0.983,1.0,0.992
UCfhZOe4hU25PtLnooS17cIA,앙예원,1,0.997,0.979,1.0,0.992
UC4lGmolw8WHeUTlt9JVKXPg,룬레이,1,0.988,0.987,1.0,0.992
UC5s2Xr6ZpYL7_tQrgzubwZQ,[머드Lee]이형택TV,1,0.992,0.983,1.0,0.992
UC3Tjj344taq3njy4yaK8ZWw,한국사는따냐 Tanya in Korea,1,0.994,0.982,1.0,0.992
UCI0ELrUDa91NauGqFn1IWow,Saerom Min개코의 오픈스튜디오,1,0.999,0.976,1.0,0.992
UC81bxgGwnjeN7pLPJFci9uw,UNA 유나,1,0.998,0.977,1.0,0.992
UCNvn7bFpHvfvULxpRf2Ea-g,코코멜론(CoComelon) - 인기 동요・키즈송,1,0.989,0.986,1.0,0.992
UCHhjSQJcWB9FeCJSxIJQ0sw,INNI 이니,1,0.991,0.984,1.0,0.992
UCOtcE3XmueVr78j8RCnr1QQ,딕스Dix,1,1.0,0.975,1.0,0.992
UCjTXdp_F74xwU6snSdcndag,떴다왕언니,1,0.995,0.979,1.0,0.992
UC_HuTtDholwrt2jBHvg5gwQ,캐나다시골댁K-Wife,1,0.992,0.983,1.0,0.992
UC3jtHn9EH0HMA9ZG0Ak9img,봄 내리는 클레이 다락방(봄다방),1,0.998,0.976,1.0,0.992
UCbuRyhIANjDnzPvKPreLdBA,박뚜기,1,0.995,0.98,1.0,0.991
UCXXBlFfsU0KpJQFdiZygqXA,쉐어하우스,1,0.988,0.986,1.0,0.991
UCWU0v7LAUq0IkXfuUWB0org,용진캠프 글로벌,1,0.999,0.976,1.0,0.991
UCAi-amA4-tpCMlKi6PdmGEA,Boys Republic Official,1,1.0,0.974,1.0,0.991
UCDV9zgWo7b6nPg7i49oRQ5Q,논리왕 전기,1,0.99,0.984,1.0,0.991
UCcvP7igcDkNQHTa5sBMYBhw,플레이앤조이,1,0.992,0.982,1.0,0.991
UCZniutcfkGfffyL9__BXo6g,에나스쿨 ENA School,1,0.999,0.975,1.0,0.991
UCNITpsY7Iz0XzQJbiWgKEBw,happycooking120180,1,1.0,0.974,1.0,0.991
UCZeL263-H91qG3koJtf22og,쌍둥이TV,1,0.996,0.978,1.0,0.991
UCPv_FeQDOXx1gpNM9ZGUqsg,yearim TV,1,1.0,0.974,1.0,0.991
UCJCqV1PsakBbjD0DI6KJIgQ,비됴클래스,1,0.987,0.987,1.0,0.991
UCbylW3LBcOLKL-3A6zIN32w,안전한TV,1,0.992,0.982,1.0,0.991
UCBVy3MYN-nT9gZ23tIH8BCA,보물창고TV,1,0.989,0.985,1.0,0.991
UCpRLkb38tHVxVHxQYdfPn3g,호북이,1,0.989,0.984,1.0,0.991
UCWR9bScKbu_47e0uRSJV9cA,Gumayusi,1,0.997,0.976,1.0,0.991
UCDW6-1BLKS3iGqa3jWZm1yw,뿌직 PPUJIG,1,1.0,0.974,1.0,0.991
UCKmQlVBsuwvArxWS9AmlLBA,깡레이더,1,0.996,0.978,1.0,0.991
UCQ2a9oTOgf1P5y32uiS-whQ,Route 9 루트나인,1,0.992,0.982,1.0,0.991
UCwYosniCbUHMyj6HWOlZd9w,UNO ASMR,1,0.998,0.976,1.0,0.991
UCgT2gPsXQ0jqb3poL5wN31Q,클래시 로얄,1,0.99,0.984,1.0,0.991
UCcDhJiTGNCzi8rkEUtX1c8Q,머리꾼한쌤,1,0.991,0.982,1.0,0.991
UCaT1bvHqRfrS-C_g2980q9A,chulwoo철우,1,1.0,0.973,1.0,0.991
UCqgxGebwwkoldbl3h7UoUiQ,도애니 DO animation,1,1.0,0.973,1.0,0.991
UCAbdxp5TMR793IAK6BqS_6A,배기성(BAEGISEONG),1,1.0,0.973,1.0,0.991
UC9rKYV3KAFMkPc6Ft8YejzA,리틀타네의 슬기로운 생활,1,0.99,0.983,1.0,0.991
UC5duyhoJ4mXbZff6elnmvTw,하누,1,0.989,0.984,1.0,0.991
UCZBnTuV4vECT_JiJcZkxE2A,준빵조교,1,0.99,0.983,1.0,0.991
UCkV_ZgwCFlAvUIu4k0UBBaQ,Rush,1,1.0,0.973,1.0,0.991
UC8_FRgynMX8wlGsU6Jh3zKg,NC 다이노스,1,0.99,0.983,1.0,0.991
UCbKWDZTrZuz1yRCHLqq0wnw,세부필리핀 초이 사장 Owner Choi,1,0.989,0.983,1.0,0.991
UCAAoF2T0cwxKxlApUZ8TmVw,쪼만한마을jjomanhan,1,0.998,0.975,1.0,0.991
UCDwocU-T3PPaB075K_PbUHA,영어말하기-Speak English,1,0.991,0.981,1.0,0.991
UCSr3ldPbpz7w2iKctmJ972A,오늘도최효진 HyojinChoi,1,0.994,0.979,1.0,0.991
UCCjdkgK7MLTYcyiLC0MZqVQ,drawingj 드로잉제이,1,0.993,0.98,1.0,0.991
UC7Krez5EI8pXKHnYWsE-zUw,크리스 [구 소련여자],1,0.986,0.986,1.0,0.991
UCYvGSZPvQj09LgpcziCszyA,YOUNG POSSE • 영파씨,1,0.99,0.983,1.0,0.991
UC0FoiYcEVdj35xldaBAUzVA,모모토이즈,1,0.989,0.983,1.0,0.991
UCMtQ6sB4tGSKClhoo2i3Qzg,dongdang,1,0.989,0.984,1.0,0.991
UCsIAfWi3uxjnQPpdvBgBI4Q,Family Kim 패밀리김,1,0.997,0.975,1.0,0.991
UCAkCZHtQdPWvbwaP1KJBjvA,샤코타임 Shacotime,1,0.987,0.985,1.0,0.991
UCQ2TX8Q2iVhXhJ0G3NuyEbA,ROAD FIGHTING CHAMPIONSHIP,1,0.986,0.986,1.0,0.991
UCh78aw3gh2683F8ZTQxoaOQ,SweetHailey,1,1.0,0.972,1.0,0.991
UCoc7dhgfCpAMMB6UNEdTtJQ,밤비걸Bambigirl,1,0.989,0.983,1.0,0.991
UC5jSCU8FpKGr8P5Z-p-70lw,브레이너 제이의 숙면 여행,1,0.999,0.973,1.0,0.991
UCKG_mmhxqmAKlq-TX03_55w,NAIN나인,1,0.992,0.98,1.0,0.991
UCktjMRvuBnE_XLVWIMa2H1w,TAK / DORIDORI,1,0.999,0.973,1.0,0.991
UCqNN-bsgFwU_z48G6feaY8w,강예찬,1,0.988,0.984,1.0,0.991
UCoVz66yWHzVsXAFG8WhJK9g,KBO,1,1.0,0.972,1.0,0.991
UCQFaGtWsessH1BC_1hpBZgw,신나리,1,0.995,0.976,1.0,0.991
UCpsfkRRT7L2nBnizBn_u9YA,E트렌드,1,0.989,0.982,1.0,0.991
UCVPTh22MstSVobuvF7zQ3Sw,더빙레이디,1,0.999,0.972,1.0,0.991
UCFsJVl9V9fSIZA1uS3gMu-w,소멸,1,0.985,0.986,1.0,0.991
UCLtZE7A3iN-oysHf5_vJYBA,병병병,1,1.0,0.972,1.0,0.99
UCR0aLp4aIvxS07g6rGWZr_g,개구릿대,1,0.985,0.987,1.0,0.99
UCBwCGrxCEdbAGO-QCrQzS4A,Etalk,1,0.996,0.975,1.0,0.99
UC6dXhxQtzjlEGauwEGtLuSw,TVXQ!,1,0.988,0.984,1.0,0.99
UCDmmbxGg8g-EBkC_ku6vybg,젠지 이스포츠 Gen.G Esports,1,0.993,0.978,1.0,0.99
UC8valWz_8jFnX4tMGCeC62w,석꾸축꾸,1,0.985,0.986,1.0,0.99
UCfz7i-9tUQG14-HNIhW2jzA,최혜성,1,0.998,0.973,1.0,0.99
UC6c5kjucINs9l9WyIcGd4gA,우주여행TV,1,0.987,0.984,1.0,0.99
UCnVEtY_GfM7meN1-pyl7E7A,유랑쓰 YOURANGSS,1,0.988,0.983,1.0,0.99
UCLwCHoQ9h7DPXvLwx5XwTQg,먹보스 쭈엽이,1,0.987,0.984,1.0,0.99
UCeUXR_8AOMCji1OEaVne9aQ,유리한 티비,1,0.989,0.982,1.0,0.99
UCyPwyuEZLmXJXa0M24-Sh6Q,Jaurim,1,0.99,0.981,1.0,0.99
UCulur1hLC2ca8oJn0xt9ojA,도로시Games,1,0.987,0.984,1.0,0.99
UCEDXalKckJ-JqVCjusmHm3g,주현미 TV,1,0.989,0.981,1.0,0.99
UCFznPlqnBtRKQhtkm6GGoRQ,달팽이주식,1,0.988,0.983,1.0,0.99
UCDxgrjdpI7TWVf1G8uJOztQ,닥터U와 함께,1,0.987,0.984,1.0,0.99
UCoia32w0uXTvIj-eAb7kaNw,태태맛집,1,0.989,0.981,1.0,0.99
UCuStgIu_NAts1Kk3y0IydJA,리플레이,1,0.999,0.972,1.0,0.99
UCRsLT5zPV5LBgBM8TJOOg_Q,집사TV,1,0.999,0.971,1.0,0.99
UCEu_YKdz0lMz1NkB3vlUyyw,승상싱,1,0.988,0.982,1.0,0.99
UCuLHDMXUqV5JR8Qv-FpwF8g,민경장군,1,0.988,0.982,1.0,0.99
UC9-LIDYwTTSHBlZw9kKRI4w,T1 Fighting,1,1.0,0.97,1.0,0.99
UCZ5v-wr9DX8rr4qcHaGA6mA,마나툰,1,0.984,0.986,1.0,0.99
UCExLc_PM3kDogai56jyZEtg,라디오스타,1,0.992,0.978,1.0,0.99
UC73Tp9brqYrCKwJnNBmYfCA,어동이네 라이프 [Uhdong Life],1,0.987,0.983,1.0,0.99
UCUsLcIQq0poAfOxRyJbxlLA,돌고래유괴단,1,0.988,0.982,1.0,0.99
UC0oRRcVleNBmELYTgzwoBpg,유브이 방 - UV BANG,1,0.986,0.984,1.0,0.99
UC7ynjArlSFuXW23ssZAknyA,Learn Korean with GO! Billy Korean,1,0.988,0.982,1.0,0.99
UClHUx_fmIGEIuLhyIPgue9Q,홀남매holnammae,1,0.997,0.972,1.0,0.99
UCc__l-vjKQ20suZse2NILQg,스튜디오777ㅑ,1,0.994,0.976,1.0,0.99
UCXbRURMKT3H_w8dT-DWLIxA,fromis_9,1,0.986,0.983,1.0,0.99
UCyVPvWGcWgJd-np06ASBkLg,홍챠,1,0.993,0.976,1.0,0.99
UC7xrN8sK99nXgE_wL-3f7Kg,SM STATION,1,1.0,0.969,1.0,0.99
UCRvtSqoNIN8zdxCGgMkAZ0w,Cartoon Network Korea,1,0.995,0.974,1.0,0.99
UC3N1SAJOUFASOoCX9LZRETw,사모예드 티코,1,1.0,0.97,1.0,0.99
UCoHVmN38wN0AO0bTZUcqeYQ,서가네 국제부부,1,0.987,0.982,1.0,0.99
UCRrtBlICfl6YljZ6dtkuabg,Miiro,1,0.996,0.972,1.0,0.99
UCtZx90MuFHSQMDYyZ9rArOg,크리스쿠 CHRIS KOO,1,0.989,0.98,1.0,0.99
UCnHpEWXz2Ehirkc3wuFfUfw,옥뷰티 OK Beauty,1,1.0,0.969,1.0,0.99
UCqPbkJrjrsQb_RGlC_4HEgg,TheKidLAROIVEVO,1,0.997,0.971,1.0,0.989
UCeY7LD_o6Ttao_6s1YiAXdg,유요,1,0.991,0.978,1.0,0.989
UC9edwufjEirbl9-2vns43VQ,"Susan,",1,0.988,0.981,1.0,0.989
UCvEuV4SJ4huzWHIkUmYIgnw,가루씨의 집밥Garussi home cooking,1,0.982,0.986,1.0,0.989
UCrYrCDjvH0Nbe0_zKJQseUQ,야옹이채널,1,0.992,0.977,1.0,0.989
UCQCe80CHbGwKneNJICfgM5g,friendz.net,1,1.0,0.968,1.0,0.989
UCcc8hGY5L6S874k6o_J1v7w,고고씽 GOGOSING ,1,0.994,0.974,1.0,0.989
UCeFI3Mlzg4EmhEeSILLm69Q,슈퍼판도비 (Super Pandobi) -인기동요,1,1.0,0.968,1.0,0.989
UCZFpMuxoquMkvyWkBNFHMwQ,콜드 Colde,1,0.999,0.969,1.0,0.989
UCrktsSopGh4xCdK1WrIKG8g,쏘대장,1,0.986,0.982,1.0,0.989
UCZ9vdyLmGse1LRHEY1HNYig,창이의일상,1,0.984,0.983,1.0,0.989
UCHHGX6n-7T01PV9P2zquXvA,데스런 홈트레이닝,1,0.983,0.984,1.0,0.989
UCdzXSux7OnRD1Cml-DQ416Q,INFINITE,1,0.982,0.986,1.0,0.989
UC4sUtz8GU8YzNKVm-DalKtg,김도령,1,0.999,0.969,1.0,0.989
UCjL2bp7EDRIk7rwwEYeofeg,영탁스클럽 YOUNGTAKsClub,1,0.997,0.97,1.0,0.989
UCHUL8CKzq0sGWJWZ0rm4oHQ,인테리어 하는 날 NAR tv,1,0.997,0.97,1.0,0.989
UCOlQ58g_SqQrJi8R-ixxdiA,만능혁키,1,0.99,0.977,1.0,0.989
UCXEkXWrGV0KAmvajUzWvXzg,TOKYO자두네,1,0.983,0.984,1.0,0.989
UC5k6aYqu4XEqT8RNb_FWL9g,Mini Story ,1,1.0,0.967,1.0,0.989
UCAPVYRwD-6yYx85oqgFnqCw,Toy Park,1,0.999,0.967,1.0,0.989
UCIKTgeRySM8cQWFDGA7aC9g,메탈카드봇TV,1,0.981,0.986,1.0,0.989
UCd0T9wYzG2S6cnbVg9fiyiw,Khoa Tieng Viet 콰띵비엣,1,0.997,0.969,1.0,0.989
UC5KDvE51c8EqBK8G3Lv-7-g,권진아 KwonJinAh,1,0.986,0.98,1.0,0.989
UChWrFUrthv30VN9GJrGjv3w,하이요 Hiyo,1,0.989,0.977,1.0,0.989
UCkkWd02T76Zi5UcKRX0x3Bg,도장TV,1,0.984,0.982,1.0,0.989
UCBlc_bHXd4h_iIzjnPTREpw,CROSS GENE 크로스진,1,0.998,0.968,1.0,0.989
UC_zXObQdOXbUGe8IyVRcpSw,융덕 Yungduck,1,0.983,0.983,1.0,0.989
UCqIxpbr47Ga4MLiu6fhIHrQ,배종찬교수의 맛있는 돈이야기,1,1.0,0.966,1.0,0.989
UCvfXSyglWAaUAhsieXFzwjA,야담이야기,1,0.991,0.975,1.0,0.989
UC6PxHGpLZT7K7GlDNyJonNw,네모아저씨,1,0.979,0.987,1.0,0.989
UCcU6RCjsoPqJ7HtiIpLmyyw,masterTOPIK,1,0.995,0.971,1.0,0.989
UC3BAK7QIJ1BE9TlxTW1i0yg,KKONGJI 꽁지,1,0.988,0.978,1.0,0.989
UCiZ-lRcGWAPRTZE1G88gTqQ,마인드씨피알 mindcpr,1,0.981,0.985,1.0,0.989
UCecuhoxAW8HvAnGaNX2yE4g,빅정현,1,0.991,0.975,1.0,0.989
UCr43ZC-jqXwR869iTBSNcag,겨울 WINTER,1,0.982,0.984,1.0,0.989
UCLCJ5Y7pEqX0bLHi7KIO8Hw,이준행,1,0.999,0.966,1.0,0.989
UCvCg3YaEvIv0MtnKbienA-w,[직캠/FANCAM]수원촌놈,1,0.982,0.984,1.0,0.988
UCnZVTy-8apuEM2OR1j7LhRA,꿀키하우스,1,0.982,0.983,1.0,0.988
UCR33sqrqf6rlT2AlpgyKmyA,두리 원투쓰리코,1,0.992,0.973,1.0,0.988
UCP79QGSW7F8srcz4tt21Chg,사유리 임미다,1,0.998,0.967,1.0,0.988
UCkOWueVolZTPOMaa5ZIYrxw,금강연화,1,0.995,0.969,1.0,0.988
UCZrdvFEyELqLOAiTWhhH4Lg,유슬비 YOOSEULBI,1,0.984,0.981,1.0,0.988
UCzlZ-o36GFz_hTB2br_Noow,미니월드 Minni,1,0.978,0.986,1.0,0.988
UCG7IjFUQzAxx060OjBXOveA,쵸비 Chovy,1,0.992,0.972,1.0,0.988
UClwWLY0JLYznXuCLJkB10lQ,닥신TV,1,0.989,0.975,1.0,0.988
UCO4RG1vk36RKwc2z6TZ7Djw,이퓨 IFFU,1,0.99,0.974,1.0,0.988
UCyeibrfJOMxe2evijZM1M5w,곽혈수,1,0.983,0.981,1.0,0.988
UCUfqoN5sUGAVXcmEe3CHKEQ,조제알통,1,0.991,0.973,1.0,0.988
UC1neuSEEodXKk84-5BrfitQ,무철부부,1,0.984,0.98,1.0,0.988
UCV3bius6wg_RkuiOK8TMpUA,[엠제이]MJ channel,1,1.0,0.964,1.0,0.988
UC0YPr7SRdmyrMFvtITxyeFg,인형마스터 쥐작가,1,0.999,0.965,1.0,0.988
UCEzvxHNrMzAP0HH7QDmd8Pg,난닝구TV,1,0.997,0.967,1.0,0.988
UC-qRVmj6wQtQZq2VdZ6FnxA,토이쿠,1,1.0,0.964,1.0,0.988
UCylzl5EMsHKCMeUe2TLKLKA,서넹,1,0.994,0.969,1.0,0.988
UCWQ0Xc5W-f2oSgx_Eohi9bQ,Coco Riley (코코 라일리),1,0.98,0.983,1.0,0.988
UC5HKolXNopAqmfgS8A0SmUw,Jadoo couple 자두커플,1,0.981,0.983,1.0,0.988
UCfbn_7tdW97URJyy865cIdA,김일오 15KIM,1,0.985,0.978,1.0,0.988
UCiCNc3uj8Bnc9bDzHJS058Q,신해조,1,0.989,0.974,1.0,0.988
UCbgupB_MaQUyF8-HCY-EQcw,YDJ,1,1.0,0.963,1.0,0.988
UCIJswzd07JQofhj7MpRBjKQ,THIRD[롤 백과사전],1,0.978,0.984,1.0,0.988
UCZQvXBMUT7ZMM5i9w9ZFp_Q,앤새ANDSADLY,1,0.989,0.974,1.0,0.987
UChHOh0V01AfutBC93PfsPPA,Umi's cooking우미스쿠킹,1,0.999,0.964,1.0,0.987
UCw7ixHhCNLVW_By9i2pCDHg,티티 스튜디오(TT STUDIO),1,0.992,0.97,1.0,0.987
UCzacSE_ExLj6L5rXx2CakjQ,MOMO X,1,0.988,0.975,1.0,0.987
UCDCAySm8vBH8R7WwWuneTKg,쿠키커플クッキーカップル,1,0.982,0.98,1.0,0.987
UCvj8E2-Gh14_0koba0h_7Dg,하드코어핫바리,1,0.988,0.975,1.0,0.987
UCFH9VTXreljLA4KHejcVmVg,리안띠 RIANddi,1,0.998,0.965,1.0,0.987
UCq3Tc3K8g-8IsA5Fgf7wOBA,지지플래닛,1,0.976,0.986,1.0,0.987
UC5Bf4dJ3dR9C3COg7_qmf2g,힘의길 / Road of the strength,1,1.0,0.962,1.0,0.987
UCVU7xNN0kCNnt0ed6_v8XkA,마스터셰프 신동민,1,0.984,0.978,1.0,0.987
UCuSaFvVbK9QpZlbn8Vf34RA,보이즈빌리지 [BOYS VILLAGE],1,1.0,0.962,1.0,0.987
UCHjj-qlJhYWDacFwnaewV6Q,KADOKAWA映画,1,0.987,0.974,1.0,0.987
UCLoGhS_8p-G_pzrkfgMi9NA,이녕,1,0.985,0.976,1.0,0.987
UCrEhjhZS6XUaZQ0_xgKPkRQ,더스쿱The SCOOP,1,0.999,0.962,1.0,0.987
UC26QQCGh66xFU_NjhYLwdQQ,살빼조DietJo,1,0.975,0.986,1.0,0.987
UCd6vghLntg9fNeQR91kmlYA,크크민TV,1,0.978,0.984,1.0,0.987
UC1spJ1bsr5C97wbySRIBpkA,DAESUNG,1,0.979,0.982,1.0,0.987
UC_nWnMfuizqJz0-SvaqaqPg,로첼리,1,1.0,0.961,1.0,0.987
UCMrY-JHG6bF3LEdlDvhv7XA,Dan Jeong,1,0.993,0.967,1.0,0.987
UCrLQ0ovys23H9xBV6U-Sd4A,정동원(JD1),1,0.979,0.982,1.0,0.987
UCbdw6g4l-fjSOPwv0AJxczA,치유 cheeu,1,0.987,0.973,1.0,0.987
UCwNjuBrYuFo2nRtUBlWKvgQ,촉망스튜디오,1,0.999,0.962,1.0,0.987
UCM1CbBpxRg_-FOutzAXjuLg,조블리 영상편집&디자인 클래스🎬,1,0.999,0.962,1.0,0.987
UCCtj1zblIe1hQcRfzlfdlmw,갠지골프 [갠지 PRO],1,0.989,0.972,1.0,0.987
UCGOYrCwp_ks0b4f6XQwaS4Q,[Mukgang] 먹갱,1,0.974,0.986,1.0,0.987
UCyUnjor6wyRA2Xt3fFwnf6w,최유리 Choi Yu Ree,1,0.977,0.983,1.0,0.987
UCymeXjTfl8hMGN7M357oX3g,[에일리 OFFICIAL] aileemusic,1,0.999,0.962,1.0,0.987
UCdk_-wGLorR0-81Nxj0w_VA,김준수 XIA,1,0.98,0.98,1.0,0.987
UCf-c6aBTU0rt8RCn1eMyU3Q,치도 CHEEDO,1,0.984,0.976,1.0,0.987
UC6nxfRgvAEcUPxQxsvF6lzw,미친감성 (감성사운드),1,1.0,0.96,1.0,0.987
UCHej63OZm3dh16McbdieEFQ,Dragon Stone,1,0.996,0.964,1.0,0.987
UCvbJ9QMe4jjTsufYh4aDqWA,Mommy Son,1,1.0,0.96,1.0,0.987
UCnLeqvS4Rdbl8Mv-AjEWH_w,아누누,1,0.975,0.985,1.0,0.987
UCx1OIJyENR699uuRFTzW8Kw,카팁,1,0.993,0.967,1.0,0.987
UCak5ZEX4BjijJcf7fdppuIQ,K LEAGUE,1,0.98,0.98,1.0,0.986
UCXIF1aXKmE6x5gyyt5z88YQ,설운도TV_Official,1,0.979,0.981,1.0,0.986
UCPWYKPjht6ewtJZJ4DrpO1Q,브로터 Broter,1,0.984,0.975,1.0,0.986
UCO_HUi1SA_FoWMa-Zo3RHKg,SOONIGROUP [수니그룹],1,0.977,0.982,1.0,0.986
UCp0B9n0YYC8E8bJmS5i4oqw,모터그래프,1,0.974,0.985,1.0,0.986
UC3Nr160SThve_tIxYUyi8-w,유리멘탈 Yuri Mental,1,0.997,0.962,1.0,0.986
UCWIZQ65ZFKTBmjGKOuYS22g,fromsydney,1,0.974,0.985,1.0,0.986
UC0kp1x32b-Y4cvP5r3vW_hw,Sereno Official,1,0.998,0.96,1.0,0.986
UCDb1t5K_DAgdfYQyq0k40HQ,여유만만,1,0.976,0.983,1.0,0.986
UCP_22xO2XRW5NZhYpp67_IA,크레이지버드스튜디오,1,0.991,0.968,1.0,0.986
UCvH22CTIo6UYsroNXe6CPtA,YOUTOO - 유투 애니메이션 -,1,0.974,0.984,1.0,0.986
UCqrLe9SjDcomlM4mbJ8Q-ig,FlowGolf최대룡,1,0.974,0.985,1.0,0.986
UC8l1jMC8fiMe0xzd1vBu0UQ,MINICHU:M미니츄움,1,0.989,0.969,1.0,0.986
UC-6FxcmnbyVeZaYc025I_xQ,이지쌤,1,0.998,0.96,1.0,0.986
UCyR2MxihRpHwVegEai8p72w,CSTAR,1,0.984,0.973,1.0,0.986
UC4mMqn0EPMoOwWqU8--2how,Ambition Musik,1,0.982,0.975,1.0,0.986
UCx_K2BXC77kan9PcQCkLZDQ,레드셀,1,1.0,0.957,1.0,0.986
UCXCa03lRK6tlntZoJ7TUWRw,요루루유튜브,1,0.972,0.984,1.0,0.986
UC5QCza-qtDmujX_lzIs9SJw,세부부부,1,0.991,0.965,1.0,0.986
UCuPeQ50gyXAl_70p0UT7WAQ,공돌이 용달,1,0.999,0.957,1.0,0.985
UCpS4_lcap-K-x7DkHbUEfbw,음악 외국: 외국노래,1,0.978,0.978,1.0,0.985
UCci3lozteCexkJ4g0xj-9NQ,Dynamic Deep House,1,1.0,0.956,1.0,0.985
UCA8Rt6zh_P1AFZw_k7IaqHg,LYNH LUXURY DIAMOND - JEWELRY,1,0.97,0.986,1.0,0.985
UCLDLJuFIOQZixN8jtEI8X5w,DAWN,1,0.989,0.967,1.0,0.985
UCjMXlfGM0RYoqLMLN5AHERQ,반짝이는 니모팸,1,0.978,0.977,1.0,0.985
UCfvV6ilUqAm8DZyIjsO8-Vw,ASMR Boyoung 반보영,1,0.985,0.97,1.0,0.985
UCRGDfB1WfSdruo7bRGi1iuw,어썸기타,1,0.984,0.971,1.0,0.985
UC5rYqOqmrUW9hMFPHtagKQA,모노튜브,1,0.982,0.972,1.0,0.985
UCYnfy2hyzqnVXv_UlLBiV-A,일주어터,1,0.981,0.973,1.0,0.985
UCqLf5ZEduDrWJWw-VR8sFuQ,9분 언저리,1,1.0,0.954,1.0,0.985
UC-mvTI0H8QQPwXXF9P9Wmkw,도라마코리아,1,0.981,0.973,1.0,0.985
UCOn_YQVSnLToexOyqIIidUg,유회승 Yoo Hwe Seung,1,0.989,0.965,1.0,0.985
UCjJhHk-vpe59lCR5f4YalTQ,순풍 선우용여,1,0.977,0.977,1.0,0.985
UCjHn_Os5NoCXZyoXzuKth9w,소비더머니,1,0.994,0.959,1.0,0.985
UCL-AUQNGVO7eOyqaVN_tiMQ,"그림처럼_살림,일상vlog",1,0.977,0.977,1.0,0.985
