channel_id,channel_title,regularity_score,mean_interval_days,std_interval_days,max_gap_days,cv,outlier_ratio,gap_ratio
UCDmmbxGg8g-EBkC_ku6vybg,젠지 이스포츠 Gen.G Esports,0.4491,1.6,3.4,19.0,2.1,0.0408,11.78
UCprCY6XHC6L0kFJb4zeiCwQ,Amoeba Culture (아메바컬쳐),0.4491,4.2,7.9,49.0,1.88,0.0816,11.6
UCPf9TQQUUA4romo9o_EPg8w,묻지마스토리,0.4488,12.5,26.4,151.0,2.105,0.0408,12.05
UC4gnNZCL8d6Eq2lLNqk5aSg,벵골,0.4487,7.0,15.7,108.0,2.23,0.0204,15.34
UCUXYT0CqvBx1ZysmxSW7EDQ,공혁준 RHDGURWNS,0.4487,8.3,16.6,100.0,1.993,0.0612,12.01
UCvbJ9QMe4jjTsufYh4aDqWA,Mommy Son,0.4486,33.1,66.1,422.0,1.994,0.0612,12.73
UCq5cfdZ9gXhDi_4N8qvfoaw,하준맘 또는 미안이 ,0.4486,2.2,4.4,22.0,2.004,0.0612,9.98
UCRVDJo17buaaGPqvVf1cEIg,보물상자,0.4485,1.3,2.8,17.0,2.111,0.0408,13.02
UCCcE8BpgFqKRP3au8tEUrAw,POWER MOVIE,0.4485,20.2,42.5,286.0,2.11,0.0408,14.18
UCtywiRdHUqEPpt5xCoJ1PGA,선아의 하루 Suna's day,0.4483,28.3,56.6,292.0,2.0,0.0612,10.31
UC_ciG9e3jvhi6nu-fkJqyXg,Team_SeikaTV(팀세이카),0.4481,39.9,75.7,404.0,1.897,0.0816,10.13
UCLlfMCCErVE5VaEyHxB5AgA,God DongMin갓동민,0.4479,3.3,6.5,33.0,1.939,0.0816,9.92
UCL1twT4afZX1hzPwV9pNrcA,박세리의 속사정,0.4479,5.6,12.6,84.0,2.246,0.0204,15.02
UCMIUx2zV4VvZGyrt4CetTbA,잔나비 JANNABI,0.4479,2.4,4.8,25.0,2.007,0.0612,10.47
UCXmYEJeTYVRXtLLUaoY01IA,유머스낵 쇼츠,0.4478,2.7,6.0,42.0,2.249,0.0204,15.83
UCZdZVL6_f1ltLyPjeJ3HIhw,파투 TV,0.4476,2.9,6.6,48.0,2.252,0.0204,16.33
UCO7g158NWgLyn98z8v3zduA,코딩하는거니,0.4476,5.6,12.6,86.0,2.253,0.0204,15.38
UC_J7XcVfmNzRtSxr7gvh9Uw,백세건강TV,0.4475,0.7,2.0,12.0,2.014,0.0612,12.0
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키 TENKO SHIBUKI,0.4474,0.9,2.3,16.0,2.257,0.0204,16.0
UCivgSHUbuklrpeTNSx_-xzQ,박준형의 CARTUREMAN칼쳐맨,0.4473,6.6,13.3,90.0,2.019,0.0612,13.65
UCQ1MFiJ-jeJbm1DzkUCYVyQ,역시트레이너형님,0.4472,21.0,44.9,287.0,2.136,0.0408,13.64
UCuPeQ50gyXAl_70p0UT7WAQ,공돌이 용달,0.4471,24.5,52.4,286.0,2.139,0.0408,11.67
UCTTi-KZ8Vt3_mWUH3ROMRIQ,KAKTUBE_칵튜브,0.4466,0.5,2.1,13.0,2.149,0.0408,13.0
UCvkmzO8z5LACEW7iNwTiJRA,준콩 Joon-Peanut,0.4466,37.4,85.1,590.0,2.274,0.0204,15.77
UCxPtZG-Ou0v1hsUzXXu2Jsg,이수근채널,0.4465,1.9,4.1,26.0,2.15,0.0408,13.55
UCLTa1q-DHmqX6hnqk9xxNiQ,루루 LULU,0.4463,3.1,6.8,35.0,2.154,0.0408,11.14
UCDujSmC7qoEp89PE4ANN0vA,라더,0.4462,18.7,38.2,194.0,2.038,0.0612,10.36
UCD902zDdQCJSRDh5CPvWbig,최예지 골프TV,0.4459,11.9,25.7,173.0,2.161,0.0408,14.57
UC73yn5mmJSr3hh9jKe2AdWw,김호중 공식채널 Kim Hojoong,0.4459,9.8,20.1,112.0,2.044,0.0612,11.39
UCGL-5gylJg3G7T7epVBnhtQ,첫째아들,0.4456,13.4,29.1,178.0,2.167,0.0408,13.26
UCSfoU2V_ECZEqnuNjSZwkTw,timeory,0.4455,4.1,9.0,56.0,2.169,0.0408,13.52
UCvpvxehqmA95v9Q5RS6B_DQ,우낌표,0.4454,35.6,74.4,346.0,2.09,0.0816,9.72
UCbzDJ6TPnGjYtRgFtzm36tA,강수지tv 살며사랑하며배우며,0.4451,8.8,20.2,139.0,2.305,0.0204,15.88
UCWv3qfwr_TCCthKWQEnvHmg,이퍼센,0.4448,8.3,18.2,118.0,2.185,0.0408,14.17
UC4UqcHiuMVMtmerrSayWIQA,쩐MIGYO,0.4447,13.1,27.1,163.0,2.067,0.0612,12.42
UCsP57H5msIG3JnOSmJ_dYig,수리키친Suri,0.4446,8.0,17.6,119.0,2.187,0.0408,14.8
UCYPtgd76D-o15reXD94BIoQ,BoA,0.4446,8.9,18.5,107.0,2.068,0.0612,11.97
UCG-Q7s9u-mVZ2iOL7UD6DEw,이규원관장의 감성복싱,0.4441,1.9,4.1,22.0,2.199,0.0408,11.72
UCi78yBUmsh0P88rTZ4nhMRg,약속해TV,0.444,9.2,20.3,119.0,2.2,0.0408,12.93
UCbGXAeLwXF5R-otMijNWgUw,뀨러기 [kkyuleogi],0.4439,7.0,15.4,105.0,2.202,0.0408,15.0
UC8BPPaTQsHIH3L0TGyKxjTw,HoneyChurros Clip,0.4436,5.5,12.8,93.0,2.339,0.0204,16.94
UCBjvBJgIp3NGkrTBEfWBUVw,카카오,0.4436,3.0,6.1,30.0,2.009,0.0816,9.93
UCORzNUvBtd0j_wraSf88Y4w,클래시 오브 클랜,0.4433,1.1,2.4,15.0,2.215,0.0408,14.13
UC6jNLJp1g2Noyc09lZCkZHg,AYO 에이요,0.4433,10.2,21.4,122.0,2.093,0.0612,11.93
UCA2Aoj5nHJcBukGWLMccK7Q,우리집오늘의요리,0.4432,8.7,20.5,146.0,2.349,0.0204,16.75
UCtpvjPo11dYzvkIJ0ZbUjYA,박민정,0.4431,12.6,25.0,148.0,1.983,0.0816,11.72
UCm6Y-gVqhlhX4FzrJCtsSzg,ㅇyㅇ,0.4429,23.8,52.8,341.0,2.222,0.0408,14.35
UCSiGNrrL2lAc0-_MfcUUUHA,햇도시락HDSR,0.4429,12.1,26.9,178.0,2.224,0.0408,14.71
UCAsIWngtJwMJWuXhv8-e92Q,이제이레시피EJ recipe,0.4426,12.5,27.9,153.0,2.23,0.0408,12.21
UCr7cxePaG7vmHxCq7cTd-6g,Reynah,0.4425,45.4,101.3,543.0,2.231,0.0408,11.96
UCuKu1IcunQYJ8_sFGJbbmmA,임한량 YHR TV,0.4424,22.4,48.1,213.0,2.146,0.102,9.51
UCrktsSopGh4xCdK1WrIKG8g,쏘대장,0.4423,20.3,45.3,264.0,2.235,0.0408,13.03
UCHjj-qlJhYWDacFwnaewV6Q,KADOKAWA映画,0.4422,1.7,3.4,19.0,2.0,0.0816,11.08
UCZtpUg2WzSJq2Ns1Yb785eQ,"대만사는,아이스크림 선배",0.4421,10.7,22.6,129.0,2.116,0.0612,12.06
UC-SmuIHMG2HPDFUOBRu5LnA,Future Neighbor,0.442,25.1,53.1,288.0,2.118,0.0612,11.48
UCIA-LPHNERP2MDUQpp2RVHg,케이,0.442,9.6,20.4,105.0,2.119,0.0612,10.9
UC5Z93mqXwoxiaAiB6-MefAg,인범티비 INBUMTV,0.4418,13.3,28.2,157.0,2.122,0.0612,11.82
UCOQWk6YronNFTzJ9Y-mbZNA,meejmuse,0.4418,47.7,107.1,665.0,2.245,0.0408,13.94
UCHEEOe5SnxYau9puXKtqx5Q,Abby P,0.4417,61.9,147.5,1044.0,2.383,0.0204,16.87
UCnXe6v0-5vmMMRU2qx0XwUw,스트리머 사또 live-streamer satto,0.4416,1.1,2.2,11.0,2.01,0.0816,10.17
UCQkIH55mkTKgecG2HTYAk1Q,ㄴ신봉선ㄱ,0.4415,12.8,30.6,217.0,2.387,0.0204,16.93
UCeSHilNPc6AYwx556asjujQ,쇼킴매직 Show Kim Magic,0.4415,3.1,7.0,43.0,2.253,0.0408,13.86
UCbCyYn2M_1ccicwj-KU7t0Q,CLASS:y(클라씨),0.4414,1.2,2.8,19.0,2.39,0.0204,16.33
UC7g2JNSc0SefzMTyc--Nn4w,안산저격수 ANS,0.4414,5.7,13.6,96.0,2.39,0.0204,16.92
UCQ2TX8Q2iVhXhJ0G3NuyEbA,ROAD FIGHTING CHAMPIONSHIP,0.4412,0.8,2.1,12.0,2.134,0.0612,12.0
UCh7AOH7ar_5F90b7A2Yse7w,BTS Island: In the SEOM,0.4412,9.7,19.3,96.0,1.979,0.102,9.86
UC6YF0HkLWIshcQtbjbtjzGQ,DARK MOON SAGA,0.4412,3.9,8.8,54.0,2.259,0.0408,13.85
UC6oWpmXIubTw8fMdDP9Abvg,Universe League,0.4411,0.5,2.3,14.0,2.26,0.0408,14.0
UCEeEvBzuFze0gMn0FF55h8w,Dasha,0.4411,19.5,46.7,313.0,2.397,0.0204,16.06
UCIX0AlGuCbiXBGtUiFsLYUw,film94,0.4411,7.0,14.9,93.0,2.136,0.0612,13.36
UCGMHKjietlOUD1B1a1jAgkw,일미터 One_Meter,0.441,2.7,6.5,46.0,2.398,0.0204,17.08
UCJGww2K__Q3y-MtDi0XWH2w,YouTube지누,0.4408,1.6,3.6,24.0,2.267,0.0408,15.27
UC4XjKgCtpwpACzUCiUKOd3Q,사모장,0.4406,4.5,9.2,47.0,2.029,0.0816,10.42
UChdVrewKcV9b_PMmvscTdGg,천대표 Julius Chun,0.4406,23.2,52.7,344.0,2.271,0.0408,14.84
UCjTXdp_F74xwU6snSdcndag,떴다왕언니,0.4406,19.6,42.0,204.0,2.144,0.0612,10.41
UCK7CGb9IyP9oChiGRVh1cDQ,조아람(E.Violin Jo A Ram),0.4405,4.6,9.9,63.0,2.147,0.0612,13.6
UCtwZImFOBRy7iNj1EQC4YXA,Crimson Desert,0.4405,9.7,18.7,100.0,1.922,0.102,10.29
UCPuDvuUhgQffuLn8sYxIEqQ,신박과학,0.4402,0.6,2.4,17.0,2.416,0.0204,17.0
UClf0nMufbyc7QE3PaPO7SRg,경서,0.44,9.4,20.3,96.0,2.158,0.0612,10.2
UC76dVYqgvIRxMXFqN_3YsIA,닭갈비TV,0.4399,8.7,18.8,117.0,2.16,0.0612,13.46
UCEUL40nXJFCBv9z3Q1V6YMQ,면상들,0.4399,22.5,45.9,239.0,2.042,0.0816,10.63
UCuUPV5b6jt3d4B4u8a_8XNg,손봄향,0.4398,15.4,37.5,251.0,2.426,0.0204,16.25
UCsaQlcW1DX-UYpozEwBUDzQ,달려라치킨 Dalchi,0.4397,12.6,27.1,171.0,2.163,0.0612,13.62
UCXVCWwthUVgO4ledMbcKANQ,온유 ONEW,0.4396,1.7,3.5,19.0,2.048,0.0816,11.08
UCueutIhtM5tffJYAJseI-gQ,규리야 놀자!,0.4395,4.3,10.5,76.0,2.434,0.0204,17.65
UCbkrEw1LDPvrT3QZRrkVjng,콕스Illust,0.4395,15.1,34.7,217.0,2.295,0.0408,14.33
UCyBYbF0KojAHcpD6Tf0kCQg,이채이,0.4392,11.3,27.6,194.0,2.44,0.0204,17.13
UCMJhnmKJ6xwRIFL1ZFb9QrA,서든어택,0.4391,1.4,3.0,16.0,2.175,0.0612,11.7
UCQ2a9oTOgf1P5y32uiS-whQ,Route 9 루트나인,0.4389,5.5,13.5,92.0,2.448,0.0204,16.7
UC2aXlnSEz0DPEklkMEqr4YA,채보미[BOMITUBE],0.4388,15.7,34.3,170.0,2.18,0.0612,10.8
UC3kgosidfK3i_47Q2otmmGw,룰루랄라 뮤직 - LuluLala Music,0.4387,13.8,30.1,167.0,2.183,0.0612,12.11
UCVeFK4d_Y6bfW6G2b9jw3ew,빅쇼트(BigShort),0.4387,7.5,17.4,112.0,2.312,0.0408,14.91
UC1KyleI8bKHeY-lnjM9YT1Q,쫑알쫑알 똘똘이TV · Toritori,0.4387,4.3,9.9,64.0,2.312,0.0408,15.0
UCEdc9bL-ketM9H6hIxChEPg,Sera Ryu-류 세라,0.4387,7.1,15.4,90.0,2.183,0.0612,12.75
UCAkWpyeieFjzS7GzSJMArhQ,BRANDNEW MUSIC,0.4385,2.6,5.4,27.0,2.068,0.0816,10.34
UCdeYFxl6rvylWFVuBVyufCg,너튜브 Neotube,0.4385,1.1,2.5,16.0,2.187,0.0612,14.0
UC1JuasrqdCZ63YhKhxZ0J3w,스튜디오헤이 StudioHey,0.4384,1.8,4.0,21.0,2.19,0.0612,11.43
UC14kG7Psx-44CmW9ilzlTOg,Draw Sweet ,0.4382,10.5,21.7,130.0,2.073,0.0816,12.42
UCI0ELrUDa91NauGqFn1IWow,Saerom Min개코의 오픈스튜디오,0.438,4.4,9.2,47.0,2.078,0.0816,10.66
UCuKbpJK5yOHvY6aVo-mqPWA,느낌적인느낌,0.438,59.4,138.3,794.0,2.328,0.0408,13.37
UCrhgVHA_uAiT9BoGV9qRKvg,San E,0.4379,2.6,5.6,35.0,2.201,0.0612,13.72
UCGkHMRj74Totyy3nKi-32CQ,손오공,0.4378,8.1,17.7,108.0,2.201,0.0612,13.4
UCv4iQG6AKdth5irx1iLARfw,보리보리,0.4375,14.6,32.1,184.0,2.209,0.0612,12.65
UC5gp0nGTdJ56YKzI40v0cRg,이태준,0.4374,2.8,7.0,50.0,2.485,0.0204,17.75
UCAPVYRwD-6yYx85oqgFnqCw,Toy Park,0.4373,17.4,38.5,216.0,2.212,0.0612,12.42
UCbOwqHbQf0uspeRe7lY8e6Q,스타일가이드 최겨울,0.4371,8.4,19.7,132.0,2.348,0.0408,15.7
UCYnfy2hyzqnVXv_UlLBiV-A,일주어터,0.4371,12.9,28.5,145.0,2.216,0.0612,11.26
UCepFAcPmJZz46lJN5gdv1Cg,Brown Eyed Girls,0.437,38.4,80.4,446.0,2.097,0.0816,11.62
UCzacSE_ExLj6L5rXx2CakjQ,MOMO X,0.437,15.1,33.5,158.0,2.218,0.0612,10.45
UC5eW3okTTLwiNSQli25vDag,KHAN,0.437,3.8,8.5,49.0,2.218,0.0612,12.84
UCw-HcGlT9V7ErYfoAPvem4A,GIRL'S DAY,0.4369,34.1,71.5,422.0,2.098,0.0816,12.38
UC8Npr6UfHqOmnCe9oGdXKyA,아씨,0.4368,12.8,31.9,218.0,2.497,0.0204,17.09
UCYklS0dalWLBU0aDKaLyuKw,임창정,0.4367,7.5,15.7,76.0,2.102,0.0816,10.17
UC9kIz9jewNwuN3gzxdfit3Q,몬구골프,0.4365,1.4,3.5,24.0,2.505,0.0204,17.04
UC5FpD2izM0UHdKgaqIEGs9w,이리오너라,0.4365,1.8,4.1,27.0,2.361,0.0408,15.38
UCUp032r2NpRLCyR6muqxLMw,초코빵툰,0.4364,26.3,58.8,340.0,2.23,0.0612,12.9
UCducfzODC9lt4cR0tZBOOxw,남자의 취미,0.4364,10.6,22.4,136.0,2.108,0.0816,12.82
UCl7MkOV8dVaKAcanPJ0FtcA,officialLUNAFLY,0.4364,28.4,63.5,310.0,2.231,0.0612,10.9
UCgfVW_qDWYte3u2fzLQL9tQ,Relaxing Music핑크에이드,0.4358,20.3,43.0,210.0,2.119,0.0816,10.35
UC6yT4x7x3ICRwD-BZEVfThA,수현,0.4355,27.6,65.7,447.0,2.384,0.0408,16.21
UCPWYKPjht6ewtJZJ4DrpO1Q,브로터 Broter,0.4354,27.2,57.8,326.0,2.127,0.0816,11.99
UCuD_5vico-nuukZPXGrNYlQ,혜서니,0.4353,6.2,13.2,78.0,2.129,0.0816,12.61
UCj00eA-Q0lokXCA6JAa_grw,NOL 인터파크투어 ,0.4352,15.1,38.4,259.0,2.538,0.0204,17.1
UCcLUBNBlXYL2B7tclSdWA8w,김건호,0.4351,6.8,16.4,82.0,2.393,0.0408,11.99
UCAhBeUD1NuYKh31dsKIt_ag,Jangdol Drum,0.4349,13.6,32.7,182.0,2.398,0.0408,13.35
UC-8Unpwbtjx4TNZAh43ZznQ,토리와 만들기 Tori Crafts,0.4349,12.7,28.8,179.0,2.262,0.0612,14.06
UCINRJxfiq8pXfQm1EucWFfw,하승진 HASEUNGJIN,0.4348,3.7,8.4,37.0,2.264,0.0612,10.02
UCpRLkb38tHVxVHxQYdfPn3g,호북이,0.4347,12.6,28.4,133.0,2.265,0.0612,10.6
UCn5_rt8shV9Hncih6vyCTmw,WLK,0.4347,15.7,37.7,248.0,2.402,0.0408,15.78
UC06v2Mqte9cfn-3SMwpvFUA,Luna's Alphabet루나의 알파벳,0.4345,41.9,100.9,669.0,2.408,0.0408,15.97
UCw7yRqEtg39mNy2EfJCz7mg,백봉기티븨 BBGtv,0.4345,3.7,8.5,49.0,2.272,0.0612,13.12
UC_FPZVB4NDds9JUEOjmI5cQ,Suzevi ASMR,0.4344,9.9,22.6,133.0,2.274,0.0612,13.38
UCsNH6vf07dmii61iZIhw_ww,미들뻔,0.4344,38.9,83.5,445.0,2.147,0.0816,11.43
UClg692r06EwC_wxYP8SCidQ,새벽핑,0.4343,4.7,11.4,72.0,2.411,0.0408,15.21
UCH3e9vMlDLUdp8qO5aHbplg,이종대왕,0.4343,14.2,32.4,148.0,2.275,0.0612,10.39
UCHhHthKmdBnpB5uwSW6h18g,라오스 오지마을 한국인,0.4341,6.9,16.7,117.0,2.415,0.0408,16.91
UCzlnXVYyIG38fUrMBGOpc3w,찌훈,0.434,11.2,27.1,145.0,2.42,0.0408,12.94
UCtup7usUjs_RshOX5LniH-g,Cosmograph,0.434,0.9,2.2,11.0,2.156,0.0816,11.0
UCGX6j1r9m1xjOIMEhRqZNkQ,Mina's TV 미나네TV,0.4339,15.3,34.9,191.0,2.284,0.0612,12.5
UC2EeIV6pzZDIAgp8hV_MGew,Golden Child,0.4339,2.3,5.8,39.0,2.572,0.0204,17.22
UCj-6sZhCXxeXVdk-c0Ibvtg,커피새,0.4338,28.8,65.9,382.0,2.285,0.0612,13.25
UCrH2EKoOkIPUxMPXUB8pLXg,김택환 (Kim Taek Hwan),0.4338,20.0,45.7,205.0,2.286,0.0612,10.26
UC7UpsGDtCKRWhhBtvz8G2QQ,빡성민,0.4338,22.9,58.8,406.0,2.573,0.0204,17.76
UCMOJFzyD8UyHnGMG_6eqv5w,크포,0.4338,2.9,7.1,43.0,2.424,0.0408,14.73
UC6dFCtUSZJ383yn1ybQBdsg,TimeFeveR(타임피버),0.4336,6.3,15.3,83.0,2.428,0.0408,13.2
UCVbAEP8L2wR5dYvcWShwCsw,우감독 [Director Woo],0.4334,36.6,89.2,549.0,2.434,0.0408,14.99
UCxXgIeE5hxWxHG6dz9Scg2w,RAIN's Official Channel,0.4334,69.0,149.5,734.0,2.166,0.0816,10.64
UCKAexTzgdRF_B8Ort89cBMA,BANG YEDAM OFFICIAL,0.4331,9.9,22.9,145.0,2.3,0.0612,14.59
UCNlAusVH319pluyVB1RNAxQ,다다스튜디오 DADA Studio,0.433,21.3,49.1,269.0,2.302,0.0612,12.63
UCC7CrJilMc-MIaAeEqjO-Lg,수린 suzlnne,0.433,22.4,58.2,413.0,2.594,0.0204,18.41
UCIvwq0KixXN8kW4Ml26ptYw,광 gwang series,0.4329,0.6,2.1,12.0,2.058,0.102,12.0
UCSNQapL0dCkVX2IiQzPASIw,Yng & Rich Records,0.4329,4.0,8.8,48.0,2.177,0.0816,11.94
UC4lGmolw8WHeUTlt9JVKXPg,룬레이,0.4327,16.7,38.6,179.0,2.309,0.0612,10.72
UC1spJ1bsr5C97wbySRIBpkA,DAESUNG,0.4327,2.5,5.8,27.0,2.31,0.0612,10.67
UCCsGPRmHOXhF4WTYs7ght9g,세상의모든지식,0.4326,3.8,8.4,49.0,2.183,0.0816,12.77
UCqcHlYhOAJgDcHJn_Q-qcsw,에이블리,0.4326,6.2,13.6,69.0,2.182,0.0816,11.05
UCI95WafSCQci2nFYWG508Ag,IT'S YOUR DAY!,0.4325,33.3,72.7,360.0,2.185,0.0816,10.82
UCfLAn71HQuv5vVte_85v5AQ,SHINHWA OFFICIAL,0.4324,37.0,80.3,363.0,2.171,0.102,9.81
UCnXuSso6ypX2NVrl8_2TwfQ,쌈바홍 ssambahong,0.4322,36.5,84.7,506.0,2.32,0.0612,13.87
UCAZrFlkKqpTqn8ZISJ616xg,gugudan,0.4321,17.6,46.2,324.0,2.618,0.0204,18.38
UCktjMRvuBnE_XLVWIMa2H1w,TAK / DORIDORI,0.4319,5.6,11.7,67.0,2.078,0.102,11.94
UC1yFIXF66_VVDEdGHZAjAVg,권회훈,0.4319,15.1,37.3,199.0,2.469,0.0408,13.16
UCn1dcIACu-oUHn25Y11gpPg,고탱 브이로그 Goteng Vlogs,0.4318,39.8,82.7,450.0,2.079,0.102,11.31
UCOtcE3XmueVr78j8RCnr1QQ,딕스Dix,0.4316,35.9,83.9,512.0,2.334,0.0612,14.25
UCxYYbzOCCeFwAl80gDJjaag,Tasty Hoon 테이스티훈,0.4314,17.6,41.1,222.0,2.339,0.0612,12.65
UCXTyJZJW0kjz5lCI7g8wUKQ,나는미도,0.4313,11.7,30.7,209.0,2.638,0.0204,17.94
UCtCW8qugLgeIn3-qGvJ3JIg,곽정은의 사생활,0.4312,10.9,25.5,116.0,2.342,0.0612,10.66
UCFoosrYcl0_2ycHkCrfn1Sw,없는마케팅,0.4312,5.8,15.4,105.0,2.642,0.0204,17.99
UCdtY7-_h-KgBTXHJfTk8wwQ,본격사studio,0.431,13.8,36.6,249.0,2.645,0.0204,18.0
UC__tlrPrBbQmRoMfklI3qXQ,손그림 그리기,0.4309,8.6,20.2,122.0,2.351,0.0612,14.17
UCrABnHuuousrSl5c-mYtyuw,UNCUTPOINT,0.4308,7.4,17.5,84.0,2.351,0.0612,11.28
UCBUNoFJ4u6sw9Oh8e1DixNQ,유령시티,0.4307,45.2,119.9,845.0,2.653,0.0204,18.69
UC3oZhyvAz0YrpM5J6U9iVoQ,세리 TV - SERI TV,0.4307,11.6,27.4,130.0,2.353,0.0612,11.18
UC43IUfUkRQZa-Dsnbqri6Iw,Soonseol BAKERY 순백설탕,0.4307,34.4,85.9,556.0,2.499,0.0408,16.18
UChv_AhkfYyQ2IXYQbKsUWsw,심문규,0.4306,6.3,14.9,93.0,2.356,0.0612,14.7
UC6evrYHQFgQjM9xyYgiC-Pg,[규프로TV]김규보프로,0.4305,5.9,14.9,100.0,2.503,0.0408,16.84
UCoc7dhgfCpAMMB6UNEdTtJQ,밤비걸Bambigirl,0.4305,7.7,20.4,145.0,2.659,0.0204,18.95
UC1RjCqJ8nlQq-kx7mXYhPWg,김재환 KIM JAE HWAN,0.4302,10.8,25.4,139.0,2.365,0.0612,12.92
UCI0LM34maSrX0ffnurfbv3Q,KIKICK!,0.4301,25.6,60.5,356.0,2.369,0.0612,13.93
UCw0qRuJiJ47bLwUc_YgS3TQ,박병일의 명장본색,0.43,9.2,24.5,172.0,2.672,0.0204,18.77
UCF2NEA2Wkhcc4vHchkXGeWQ,백곰선배,0.43,19.6,46.3,228.0,2.371,0.0612,11.66
UCIE4LAsAYf8phqQf1uc--Xg,순위충,0.4299,1.2,3.0,17.0,2.517,0.0408,14.12
UCFaADzZrWpVm6u7LKob75Iw,이환,0.4298,23.2,55.2,343.0,2.375,0.0612,14.77
UCGn4NiJio-ELCUUBk17YOMw,솔지Soul_G,0.4298,10.7,27.1,172.0,2.521,0.0408,16.02
UCBt-M9TKEjaByElFXX-DDTg,또모TOWMOO,0.4294,0.7,2.4,15.0,2.384,0.0612,15.0
UCXzjdB565NpukhkWtu59dlw,필리핀 한량 hanRyang,0.4294,31.3,70.4,434.0,2.249,0.0816,13.86
UC0SsBKkmlkyNx6bo0SSAEpQ,김쵸코,0.4293,7.0,17.8,109.0,2.532,0.0408,15.53
UCR-qpXziP5pIqNHFKL-w12g,쿠왕coo king,0.4293,5.9,14.8,91.0,2.534,0.0408,15.54
UCOUpxdk0VyW9DIsmGqezl9g,율이 Yulii,0.4292,31.9,71.9,357.0,2.254,0.0816,11.19
UCLzIbBWR5nmZaTpyGEYd3mQ,맛있는생각,0.4292,19.5,49.5,271.0,2.535,0.0408,13.89
UCzjEp3u8RMkOJwpc3RzxmWg,콩콩이다,0.4288,3.6,9.8,68.0,2.706,0.0204,18.82
UCT_Sf9z6Cqy11VHOfbnQPNQ,비콘 TV,0.4287,16.4,41.7,236.0,2.548,0.0408,14.42
UCoW9qWiUvytH7ZpnYcX4dEQ,STUDIO JJ [스튜디오 제이제이],0.4287,1.8,4.9,32.0,2.709,0.0204,17.82
UCOock_9qHke843-hGjnVYHQ,책그림,0.4284,9.8,23.5,122.0,2.407,0.0612,12.48
UChA-G0bXNFxRaT3elU02O9w,다다뷰티 DADA Beauty,0.4282,15.8,36.0,192.0,2.274,0.0816,12.14
UC3htcPlye6noa3pAgegT2AQ,바이준 BYJUN,0.4282,29.9,81.3,580.0,2.723,0.0204,19.41
UCrRFnxPnra1_6o_jZX9otkg,내친구 코리리_MY FRIEND KORIRI,0.4281,7.8,21.2,154.0,2.726,0.0204,19.81
UChs3xgH4BWAsTi-SGjECiZA,Mobirix,0.4281,3.5,8.4,51.0,2.414,0.0612,14.61
UCbErjjRiLboO1q0ha-R0OGA,44층 지하던전,0.428,4.8,13.0,93.0,2.728,0.0204,19.56
UCrMrVPuEJHKY6H_iapB1B6A,카피추,0.428,0.9,2.6,17.0,2.565,0.0408,17.0
UCdnhRZ96FihaM7rPMJ1GHPQ,Honey Kids TV,0.428,19.2,46.7,183.0,2.437,0.102,9.54
UCJ-ofC67CjMxBRmRIb6s9-w,PANGPANG STUDIO,0.4279,1.3,3.1,19.0,2.419,0.0612,14.78
UCMWjW6pofWn1f988jGd4-xw,딩고 뷰티 / dingo beauty,0.4278,25.9,66.6,392.0,2.571,0.0408,15.12
UCjL2bp7EDRIk7rwwEYeofeg,영탁스클럽 YOUNGTAKsClub,0.4275,3.9,9.4,57.0,2.428,0.0612,14.78
UCENNpEHHCiZGb2dk1MHml7Q,sojoong쏘야쭝아,0.4274,44.2,114.0,774.0,2.581,0.0408,17.52
UC9OxYgkLbz7KgogiCi9tT-w,[Rudy&Pongki] 루퐁이네,0.4272,23.4,53.7,293.0,2.295,0.0816,12.52
UChj3l7agroia0FzOQonccrQ,Vinh Petrolimex,0.427,7.6,17.4,88.0,2.3,0.0816,11.62
UChna8lSxMjKnbIHwmfHEf4Q,김희재 HEEJAE,0.427,30.0,77.6,458.0,2.592,0.0408,15.29
UCyH1TrcPQnJJmGco7JYdvAQ,스튜디오이현기,0.427,8.1,19.8,124.0,2.44,0.0612,15.27
UCrLxiPkgUEEnItqryMFVG2g,희바HEEBA,0.427,7.7,21.1,146.0,2.756,0.0204,19.08
UCtSrD8bpasASomAICsRu_gQ,아이언빈 윤성빈,0.4268,0.7,2.2,12.0,2.176,0.102,12.0
UC7Krez5EI8pXKHnYWsE-zUw,크리스 [구 소련여자],0.4268,24.7,64.2,411.0,2.595,0.0408,16.62
UCjJre2oa9i7YLkCknCz7GiQ,하늬모하늬,0.4267,46.1,100.4,559.0,2.179,0.102,12.14
UC68buD4XWJiIzZP7RvMrIbg,덕자전성시대,0.4267,26.8,58.5,342.0,2.179,0.102,12.74
UCy5OjPJk87YCHNgd3qg2N9A,단미호유튜브,0.4267,10.8,23.6,115.0,2.178,0.102,10.61
UCJ1ovjjDbEXiJttm51cl9TQ,이넉살,0.4266,2.5,6.9,48.0,2.767,0.0204,19.12
UCs9H--14toIRdJQAD9qz9tA,곽토리 kwak tori,0.4266,2.8,6.7,37.0,2.449,0.0612,13.43
UCoC-ZGuPCvJJrbcz9eMW8zw,가비 걸 GABEE GIRL,0.4266,1.3,3.1,13.0,2.449,0.0612,10.11
UCQAY4bQklsP1bZVoH25qNVw,whitneybae vlogs,0.4265,19.7,43.0,219.0,2.181,0.102,11.1
