channel_id,channel_title,sensitive_score,n_sensitive_videos,sensitive_video_ratio,cat_politics,cat_hate,cat_aggro,cat_adult_illegal
UCWKOpSuESpxuflb_zsm5W0Q,지유롭게,0.0267,2,0.04,0,0,2,0
UCBUNoFJ4u6sw9Oh8e1DixNQ,유령시티,0.0267,2,0.04,0,0,2,0
UCFzROUVlUhlk988sW2U8VXg,9700 STUDIO,0.0267,2,0.04,0,0,2,0
UCBa9U1nh3fe2lBx3a0R0Skg,택신TV [BISUTUBE],0.0267,2,0.04,0,0,2,0
UCvEuV4SJ4huzWHIkUmYIgnw,가루씨의 집밥Garussi home cooking,0.0267,2,0.04,0,0,2,0
UCc8-vc45vK1-kUFZvii7s5g,오은영의 버킷리스트,0.0267,2,0.04,0,0,2,0
UC-2uQeZQoX6OJwZ5mswZReA,'B' Story,0.0267,2,0.04,0,0,2,0
UCYbxBWWLTBZTWXjtMUjk_eA,아무거나보틀 Anything Bottle,0.0267,2,0.04,0,0,2,0
UCYgA4AOMCmg6vepDmkcOEgA,Mozzarella Girl & Oppa,0.0267,2,0.04,0,0,2,0
UCvJnb0ty7RpquJKouRBeEzQ,픽플러스,0.0267,4,0.08,0,0,4,0
UCBpkIi5L8zEDXxK8hSnrcWg,테리당 terrydang,0.0267,2,0.04,0,0,2,0
UCvgQb81vut4ERrKnJfkpCOg,괴짜TV,0.0267,2,0.04,0,0,2,0
UC1MO5uem_t8lRgvIBF9u83w,방앗간 비둘기,0.0267,2,0.04,0,0,2,0
UCymeXjTfl8hMGN7M357oX3g,[에일리 OFFICIAL] aileemusic,0.0267,2,0.04,0,0,2,0
UCw-HcGlT9V7ErYfoAPvem4A,GIRL'S DAY,0.0267,2,0.04,2,0,0,0
UCbOwfr-gLHJW-VXVHWNlNZg,장돌뱅이,0.0267,2,0.04,0,0,2,0
UCFfK4rHnI034zostNwzXHIw,해피퍼니 Happy Funny,0.0267,2,0.04,0,0,2,0
UCYP2aGg8h_9JHqNQBHNKp7w,Loud G,0.0267,2,0.04,1,0,1,0
UCxtx3Q0HGU3BwRMmmdP5WuA,J2N 제이투앤,0.0267,2,0.04,0,0,2,0
UCYuiS1EYw54dEJVzseQSYXw,별별역사,0.0267,2,0.04,0,0,2,0
UCvpD0KP2b7nVLbEAydjjNaQ,코코초 COCOCHO,0.0267,2,0.04,0,0,2,0
UC-IfewS80QpiZ1FApsmzvQw,텐 Ten,0.0267,2,0.04,0,0,2,0
UC-9v2ASxz8f313YpiMF55eg,김데데,0.0267,2,0.04,0,0,2,0
UCEwmUXNK69iAugMEahY7glA,김달 (Moon),0.0267,1,0.02,2,0,0,0
UCQ7X91NIBS174KJT4Id0lnQ,킬링벌's KillingBees,0.0202,1,0.0303,0,0,1,0
UCrMrVPuEJHKY6H_iapB1B6A,카피추,0.02,1,0.02,0,0,1,0
UCrLxiPkgUEEnItqryMFVG2g,희바HEEBA,0.02,1,0.02,0,0,1,0
UCyoqIWgyiQmxYiNP_l7KlyQ,허수아비(scarecrow),0.02,1,0.02,0,0,1,0
UCyje3jvepx1bolRDjZYsF2g,한국개똥이[캄보디아생활],0.02,1,0.02,0,0,1,0
UCyw-SlgJoR9KDaE6TWeYI-A,중력유튜브,0.02,1,0.02,0,0,1,0
UCrI6796hIxZdAltnLYiAYRw,토뎀이,0.02,1,0.02,0,0,1,0
UCr9dFkKR6sX8YJRXUTYIwqA,글리glee,0.02,1,0.02,0,0,1,0
UCr9-Mp8wUVHEBJ7t14FWmYw,상현아웃겨줘parksanghyun,0.02,1,0.02,0,0,0,1
UCr7cxePaG7vmHxCq7cTd-6g,Reynah,0.02,1,0.02,0,0,0,1
UCyHvSKT_bLDYpkv1JjjsLAg,풍월량,0.02,1,0.02,0,0,0,1
UCz4b1O9sT73P8DWwx6OvQwg,김규태,0.02,1,0.02,0,0,1,0
UCPFJowOTFmwDbW8jdry7RJA,주리온 스튜디오,0.02,1,0.02,0,1,0,0
UCPGZyaFaJe0IXRIhVFXatBQ,PianiCast,0.02,1,0.02,0,0,0,1
UCqwNCDzQBfw2seMRJpL-RWg,츄정ChuJeong,0.02,1,0.02,0,0,1,0
UCzPhd4orXg5TWhM1u2RV-cw,헤어몬 Hairmon,0.02,1,0.02,0,1,0,0
UCqsPmfRMm0AGTF3mw1VtCnw,빵송국,0.02,1,0.02,0,0,1,0
UCzlZ-o36GFz_hTB2br_Noow,미니월드 Minni,0.02,1,0.02,0,0,1,0
UCzwkyBbrIg8PJ6W9L5SItfA,허팝일기,0.02,1,0.02,0,0,1,0
UCyeibrfJOMxe2evijZM1M5w,곽혈수,0.02,1,0.02,0,0,1,0
UCv3mfz9gg35cBOT2yNc1P_Q,토깽이 아줌마의 살림일기,0.02,2,0.04,0,0,2,0
UCrm9WNC28TyK41MUGGtywuw,재친구(Jae friends) | ST7,0.02,1,0.02,0,0,1,0
UCuKu1IcunQYJ8_sFGJbbmmA,임한량 YHR TV,0.02,1,0.02,0,0,0,1
UCNITpsY7Iz0XzQJbiWgKEBw,happycooking120180,0.02,1,0.02,0,0,1,0
UCw_VHcLeiSSXA8SSk0dbwkA,도영도영이,0.02,1,0.02,0,1,0,0
UCtnJcagkoCx-X7JI-yT0NjA,리도동동Leedo,0.02,1,0.02,0,0,0,1
UCu38CqTttqEQFwVccmFPlyQ,진자림 Jinjalim,0.02,1,0.02,0,0,1,0
UCNNuhdRyCjAw50rsQcBf-ug,스파키진진 SparkeyJinJin,0.02,1,0.02,0,0,1,0
UCvzGYMVP5h9CTV8LdtEQUww,션과 함께,0.02,2,0.04,0,0,2,0
UCu3BjLd03jxTVHXTPqZ77iQ,천재이승국 GeniusSKLee,0.02,2,0.04,0,0,2,0
UCO5bdxKgKczSpjFbfsGykmA,뽁구BBokTV,0.02,1,0.02,0,0,1,0
UCMXFSqYCTcB4iIJLwUJaBrQ,심방골주부 Korean Food Recipes,0.02,1,0.02,0,0,1,0
UCugJ9oXLc7a_6B0yyCHdpSA,쥐늑대 유튜브,0.02,2,0.04,0,0,2,0
UCvdvPu_7TTcrZz1nGh98Sqg,오마르의 삶,0.02,1,0.02,0,1,0,0
UCuq9WVWcsaRqOr3K8E9VkQQ,조충현,0.02,1,0.02,1,0,0,0
UCvG7coejM6UD_rOnuDdIoFw,쌍튜브,0.02,1,0.02,0,0,1,0
UCNo2hZlUpk8VWXtlwFkKIpA,머니클럽,0.02,1,0.02,0,0,0,1
UCNm6slF7eLVBZy1rG5zYRPA,강은아euna,0.02,1,0.02,0,0,1,0
UCNiYwmk3an2AtIo5XAVdRww,TheGsd,0.02,1,0.02,0,0,0,1
UCx0ZL5ldCGMqkOGqyO1qOkw,트위티 (Tweety),0.02,1,0.02,0,1,0,0
UCOY-Sq9np2LHJN7zLqX9nMw,애니살롱 ANISALON,0.02,1,0.02,0,0,1,0
UCxIHfMfo3KQHGdXu6DAAmgg,형진이의 소소일상,0.02,1,0.02,0,0,1,0
UCxJ_N3v10n6zLAvVSE7iZug,가치남TV,0.02,1,0.02,1,0,0,0
UCs0dIu9USYQnSyPcekI8Y6A,혜인 HEYNEE,0.02,1,0.02,0,0,1,0
UCs7Bw5CQK82AHhyMQ59NZWA,다인이공,0.02,1,0.02,0,0,1,0
UCsHHEnpc9lUZXPQZ5I8c-wA,자하연TV,0.02,1,0.02,0,1,0,0
UCsHXnEd4VtCcKC0SN6ajBGA,로동복어,0.02,1,0.02,0,0,1,0
UCy5OjPJk87YCHNgd3qg2N9A,단미호유튜브,0.02,1,0.02,0,0,1,0
UCOc1RaFkXsrLQgLG4ygVD1Q,파리지앙 2세,0.02,1,0.02,1,0,0,0
UCsNH6vf07dmii61iZIhw_ww,미들뻔,0.02,2,0.04,0,0,2,0
UCsRiYH-VrZ2mYsohk7GhLdQ,Untara,0.02,1,0.02,0,0,1,0
UCsU2RlGgybcLzfmBqnTx-Rw,선여정,0.02,1,0.02,0,0,1,0
UCxpJzf1WhcHXthNdztgVdXw,양브로의 정신세계,0.02,2,0.04,0,0,2,0
UCxQXvvaqwA2NzPXs5775ogw,M드로메다 스튜디오,0.02,1,0.02,0,0,1,0
UCsi8xzlmARKDK_ItRW8imyg,김짱돌,0.02,1,0.02,0,0,1,0
UCsp4aZqInutP9t0DBKQNdIA,지산카센터 ,0.02,1,0.02,0,0,1,0
UCtZxjOwiisHxzrGAta7Rm1A,덕자생방송풀영상,0.02,1,0.02,0,0,0,1
UCN8hAr9PSgY94RD6u7rZ_ig,인간젤리,0.02,1,0.02,0,0,1,0
UCxeWKVovE_mKNRCwAlpL87A,유소나,0.02,1,0.02,0,1,0,0
UCkGLGs2ZCNRSlOs9s-8S_qA,류스펜나 (RYU'S PENNA),0.02,1,0.02,0,0,1,0
UCPTM-NMXolwmnUE_rjFIoYQ,김줄스 ZoolsKim,0.02,1,0.02,0,0,1,0
UCdK23vzK74N6SzL9VIKR3MQ,소피아패밀리(Sophia family),0.02,2,0.04,0,0,2,0
UCZN-9omBiFx9F1FZC23nYkw,지식인미나니,0.02,1,0.02,0,0,1,0
UCZVCU5DSrTmMK4UfKfiE-dA,잡재홍,0.02,2,0.04,0,0,2,0
UC_J7XcVfmNzRtSxr7gvh9Uw,백세건강TV,0.02,1,0.02,0,0,0,1
UCU5Bngb-griCg_96ZXpXOgg,정서불안 김햄찌,0.02,2,0.04,0,0,2,0
UCaAka9CN4naD3FzHX6AvpqA,이연복의 복주머니,0.02,1,0.02,0,0,1,0
UCaPqdaHZNLYuiw6eBQlPDzw,핫도그월드,0.02,1,0.02,0,0,0,1
UCTsis4ThrJuNxhCkamq04yg,삼시보,0.02,1,0.02,0,0,1,0
UCaWVEjVYBOSpB4gIHv78aFA,영민하다,0.02,1,0.02,0,1,0,0
UCTSfYd4nnazx_kAl3oIBpyw,골 때리는 그녀들 Shooting Stars,0.02,2,0.04,0,0,2,0
UCb5NLtXAsTBrmaZVhyFa-Wg,글자네,0.02,2,0.04,0,0,2,0
UCbCyYn2M_1ccicwj-KU7t0Q,CLASS:y(클라씨),0.02,1,0.02,0,0,1,0
UCbHN1sTuPySKpnqKSp0JHRQ,주식왕용느 (YONGTUBE),0.02,1,0.02,0,0,0,1
UCbaU6-0RF7FCbNfJtkkbagw,캠핑쥐campingG,0.02,1,0.02,0,0,1,0
UCbcyIqLwdqo3ZfaRxAHLUKQ,Dalmiin,0.02,1,0.02,0,0,1,0
UCT8DsZlac7D1_dx6d8Kh_Qw,JK 아트사커 온라인,0.02,1,0.02,0,1,0,0
UCbfsYlEFx_62o39kkb8wDLg,라바키즈 TUBA,0.02,1,0.02,0,0,1,0
UCSshlhZx6y5hAyzPxxuSO6Q,HELLOVENUS 헬로비너스,0.02,1,0.02,0,0,0,1
UCbr6AL4ayehAkXcdBM68e8A,김PD전당포,0.02,1,0.02,0,0,1,0
UCbuRyhIANjDnzPvKPreLdBA,박뚜기,0.02,1,0.02,0,0,1,0
UCSgvQDek_7CQj08fu7kp1Iw,중년게이머 김실장,0.02,1,0.02,0,1,0,0
UCcOPi_JjdrLR_KLmu_Z53EQ,김은하와 허휘수,0.02,1,0.02,0,0,1,0
UCZCH_GHFMsFO2hso59kwXHQ,JTV ON,0.02,1,0.02,0,0,1,0
UCZB8FKm68UQPGWKebOel4Pw,수쩡민,0.02,1,0.02,0,0,1,0
UCZ7doeBcNloN5tJySQtcQCQ,말하는동물원 뿌빠TV,0.02,1,0.02,1,0,0,0
UCXo9Zty0iDDOuUGRXQ0o7og,고탱의 비디오 (Goteng),0.02,1,0.02,0,0,1,0
UCWPfKGv8mXLa0BiZM3dLTug,Jam Jam Toy 잼잼토이,0.02,1,0.02,0,0,1,0
UCWWnWFPkfXMIjxNhBu5qVtg,매일제히,0.02,1,0.02,0,0,1,0
UCW_7KMjm-yEIHQX4ln2yIGw,조동아리,0.02,1,0.02,0,0,1,0
UCWjtCgsTFh5CDK9zFNP9ZDg,문찬2 MUNCHAN2,0.02,3,0.06,0,0,3,0
UCWk0Hx1LaFvmt9vnNeIt0jg,로플릭스,0.02,1,0.02,0,0,1,0
UCWqWR1sFAz9UsjwkFHEkBsw,뜨랑낄로 Trankilo,0.02,2,0.04,0,0,2,0
UCXCa03lRK6tlntZoJ7TUWRw,요루루유튜브,0.02,1,0.02,0,1,0,0
UCVPkwz7nxd5bbR536ugmiBw,우니의끼니 UNIII,0.02,1,0.02,0,1,0,0
UCXdEu0yCFd0qBFiDvh6FDBg,[스페인]산들무지개,0.02,2,0.04,0,0,2,0
UCY5Xbo2lSFqdDQGZJTXfFZA,주간신보석,0.02,1,0.02,0,0,1,0
UCZ1wYQHk1yVle18u8FA8AvA,배말랭,0.02,2,0.04,0,0,2,0
UCYACPSk6AewCzGHFaTBgdCA,요미쿡 Yummy Cook,0.02,1,0.02,0,0,1,0
UCYAvG7-sBBztgDtwKil1RTQ,JM,0.02,1,0.02,0,0,1,0
UCYJlyU_Lf33eqp6KWYONTGg,kinda cool 아영,0.02,1,0.02,0,1,0,0
UCV3i3lkhJEVB-OApwiBVpSA,깨방정,0.02,1,0.02,0,0,1,0
UCYVZ6zFmvUmeBmmFD7CJRqQ,금아[KeumTube],0.02,1,0.02,0,0,1,0
UCYaBl0gtXV_3sHW4bQjq0hA,22똥괭이네,0.02,1,0.02,0,0,1,0
UCUxh_8uMMnHY-jBSwDjTVWg,뭐든하기루,0.02,2,0.04,0,0,2,0
UCZ-DFI8U9sKnc4wkVluyuYw,아이돌 옐리,0.02,1,0.02,0,0,1,0
UCUp032r2NpRLCyR6muqxLMw,초코빵툰,0.02,1,0.02,0,1,0,0
UCd4vEfDwg_kzVI-9Eq8sPHA,알로직,0.02,2,0.04,0,0,2,0
UCSLDjoqzlBLiJZUr6PbUJ0g,제니플레이,0.02,1,0.02,0,1,0,0
UCqI5lyTpC79pOy2D-VXAMdA,프로관전러 P.S,0.02,1,0.02,0,0,1,0
UCeKR4kcNFlhbLgKVj0VLMkg,꾸티뉴,0.02,1,0.02,0,0,1,0
UCQePzo3_oRB-6RAzBioc6pg,인벤,0.02,1,0.02,0,0,1,0
UCkGtJLZHSCBP6DeWCp9SuJQ,뱃살요정,0.02,2,0.04,0,0,2,0
UCQWylDRwci5zpGZxLmgtbEg,SJSTORY,0.02,1,0.02,0,0,1,0
UCkmzHPB67JpEf2S5Ux9bfDg,크로아 CROA,0.02,1,0.02,0,0,1,0
UCl7MkOV8dVaKAcanPJ0FtcA,officialLUNAFLY,0.02,1,0.02,0,1,0,0
UClROfd2bxkOdMOV01y-e38g,YOUIS 유이즈,0.02,1,0.02,0,0,1,0
UClSFlUAMQ-Yv002g8LlCqgQ,소진소진,0.02,1,0.02,0,0,1,0
UCltyil2FaQZZ4kUNinKkKmw,SK하이닉스 [SK hynix],0.02,1,0.02,0,1,0,0
UCmDCtLeqOzF7_uf_UXoNiYA,F.I.A,0.02,1,0.02,1,0,0,0
UCmr2POLRYCG61do6Fu_OSnw,와빌,0.02,1,0.02,1,0,0,0
UCQA89gPDjJ-1M1o9bwdGF-g,맛있겠다 Yummy,0.02,2,0.04,0,0,2,0
UCnCFD3met1Ip7OngdF9TRDg,웁TV 풀영상,0.02,1,0.02,0,0,1,0
UCnNfsLEukKS1ExbQ4HyGjBA,석준이가해,0.02,1,0.02,0,0,1,0
UCnet0ISpaEA3oyteCLh73lA,이수날,0.02,2,0.04,0,0,2,0
UCnnt-d-DDgO4_9tL-icCjMQ,규진,0.02,1,0.02,0,1,0,0
UCnoMoEViyPVWsKch6X-N61w,DreamSchool 이윤규,0.02,2,0.04,0,0,2,0
UCPuQ0kaW-TX_2LgrEEUl7qQ,철구 풀영상,0.02,1,0.02,0,0,1,0
UCoxhBXg60GN21-3Hy1sSNlA,SODAM 소담한작업실 (소담한작업실),0.02,1,0.02,0,0,1,0
UCp57m_15RPFgvjsx3FrCE_A,HANKOOK NORE,0.02,1,0.02,0,0,1,0
UCpGMU_af39h181K5yYba5DQ,예블리즈,0.02,1,0.02,0,0,1,0
UCpsfkRRT7L2nBnizBn_u9YA,E트렌드,0.02,2,0.04,0,0,2,0
UCkARt3BEOlHCNtLPVuKZgQA,바른건강,0.02,2,0.04,0,0,2,0
UCjrwkxVOpN133r1Yp07583Q,쿠캣매거진,0.02,1,0.02,0,0,1,0
UCQgu0whGhuJ2Hr8u6htgxxw,성시훈 유튜브,0.02,1,0.02,0,0,0,1
UCRY0vKmqFmQ4XCJomWMBf-w,만만,0.02,1,0.02,0,0,1,0
UCeXxAet11DPbC8pG-lBOUTQ,아리둥절 Ari the Corgi,0.02,1,0.02,1,0,0,0
UCedoBeDMzwnPJazRvvoOXhQ,씨그널V [ Signal V ],0.02,1,0.02,0,0,0,1
UCfJvjZ4pYpxNQQEevBuY_XQ,네루짱NERU,0.02,2,0.04,0,0,2,0
UCfxtBxRR-rJ8CYSZJAFHhIw,밍,0.02,1,0.02,0,0,1,0
UCRpdlPk671uOMiBtf5HtB3Q,개리형,0.02,1,0.02,0,0,1,0
UCg8U-ZpbO8V4kpAlZjqtVqg,초아라이프ChoaLife,0.02,2,0.04,0,0,2,0
UCgDgtCXMcNZ51QZ16K3M5cQ,유리하다,0.02,1,0.02,0,0,1,0
UCgDlijNPh7yHQNv0YdL11fQ,여락이들_,0.02,1,0.02,0,0,2,0
UCRd5GHOaDf06jHp-pRmQB5A,오픈키친 OpenKitchen,0.02,1,0.02,0,0,1,0
UCgcJ1AA_mprxc-m9iHYdrDQ,Michael Elliott (마이클 엘리엇),0.02,1,0.02,1,0,0,0
UCQkIH55mkTKgecG2HTYAk1Q,ㄴ신봉선ㄱ,0.02,2,0.04,0,0,2,0
UCh9Uoo1GnL5WSAsKlwGEA9g,소피루비 · 티티체리 [SofyRuby ·  TeaTeaCherry],0.02,2,0.04,0,0,2,0
UCRH7j5GsT7MWuEFwjORNlFg,SINCOOK - 신쿡,0.02,1,0.02,0,0,1,0
UChJSgqoLLc-ecaGy_K69z_A,중고차 빡차,0.02,1,0.02,0,1,0,0
UCiNfJIcWMfz07GVr6DKmuug,미드차이 로블록스,0.02,1,0.02,0,0,1,0
UCiYIHxTd8epNluLSvzl2mtg,규민 JAYQ,0.02,1,0.02,0,1,0,0
UCR6KxFzwY0D8-lhcUns-Y5w,이은지,0.02,1,0.02,0,1,0,0
UCjMXlfGM0RYoqLMLN5AHERQ,반짝이는 니모팸,0.02,1,0.02,0,0,1,0
UCjOtzpfj5lF9erwTEQYkxtQ,t3xture 텍스쳐 ,0.02,1,0.02,0,0,1,0
UCjTXdp_F74xwU6snSdcndag,떴다왕언니,0.02,1,0.02,0,0,0,1
UCLynj-ec93et1z_SU0PM6_A,엔스크린 nscreen,0.02,1,0.02,0,0,1,0
UCV5a6CsFhfGRATihfeeidow,새벽을여는건,0.02,1,0.02,0,0,1,0
UCDuFhvz2zt-7kRgL2jlswGA,율희의 집,0.02,1,0.02,0,1,0,0
UC1JuasrqdCZ63YhKhxZ0J3w,스튜디오헤이 StudioHey,0.02,1,0.02,0,0,0,1
UC1EEpE0lA9BaArXhRTHIG6w,강과장,0.02,1,0.02,0,0,1,0
UC39B-jJup_Ra90U6MKk3q8Q,스타티,0.02,2,0.04,0,0,2,0
UC0IOhbfmgI2-k73cLj2ylaw,김말썽🐴,0.02,1,0.02,0,0,1,0
UCFE4_OqQ1366khoohHUH3wQ,마이크임팩트,0.02,1,0.02,0,1,0,0
UCAP8OK0GHFbnL5OkY3j04Xw,ENA 이엔에이,0.02,1,0.02,0,0,1,0
UCFjKZImEGGPqOz7P9UZ0IlQ,뉴런뮤직 neuron music,0.02,1,0.02,0,0,1,0
UC2uID-rcbLMi3RxZmZtwSZg,늪지대에서 생긴 일,0.02,2,0.04,0,0,2,0
UC1Ei9xWth3jnYypj161vBJA,건들건들,0.02,1,0.02,0,0,1,0
UCAJAJ9bAvfjFLRrsqeumJIA,꿀탱탱,0.02,1,0.02,0,0,1,0
UC5Mjj4LKlMtP_PXlIVYGxIQ,와조스키,0.02,2,0.04,0,0,2,0
UC0JzvO3F90Bur0_B2VfvUIQ,이자반,0.02,1,0.02,0,0,1,0
UC5Krj_2tLJgAyT7SwTsAIzQ,Dragon Lake,0.02,1,0.02,0,0,1,0
UCF-rFAdN7dzd-SI2T3rkCaQ,엔마ENMA,0.02,1,0.02,0,0,1,0
UCA6uTV8GcNJ-AbCz4kw9Buw,한예슬 is,0.02,1,0.02,0,0,1,0
UC-pgw70ktaYiAfCHejlFoIw,Sonnet l 손승연,0.02,1,0.02,0,1,0,0
UCIiAsSxd21ZGabut95VYYgw,꽃감이,0.02,1,0.02,0,1,0,0
UCA2Aoj5nHJcBukGWLMccK7Q,우리집오늘의요리,0.02,1,0.02,0,0,1,0
UCL1twT4afZX1hzPwV9pNrcA,박세리의 속사정,0.02,1,0.02,0,1,0,0
UCG-Q7s9u-mVZ2iOL7UD6DEw,이규원관장의 감성복싱,0.02,2,0.04,0,0,2,0
UC6le2DAXq9bLVVYl6nenbEg,Umaizing 엄정화TV,0.02,1,0.02,0,0,0,1
UCCcE8BpgFqKRP3au8tEUrAw,POWER MOVIE,0.02,2,0.04,0,0,2,0
UC6m3XIy59AP-gdx9W35MCUg,김리하 유튜브,0.02,1,0.02,0,0,1,0
UCG4QzIn0LWD6_uOtfXsHqPw,NBS역전의부자농부,0.02,1,0.02,0,0,1,0
UC3qZ64dp-kyHwCygqZdTp1w,오눅onuk,0.02,1,0.02,0,1,0,0
UCEzZcejf28Oetz9TC5TuqSA,윤혜진의 What see TV,0.02,1,0.02,0,0,0,1
UC-S8JFhLkQ5enhB70c2CYIw,왈도쿤,0.02,1,0.02,0,0,1,0
UCCshApLKfQqY1wKB07jGiuA,싸모스,0.02,1,0.02,0,0,1,0
UC9lvAaNolKlm-uTNqvZYi4A,여단오_yeodano,0.02,1,0.02,0,0,1,0
UCFGRlWXTec7-A0v0aSTH0vQ,다우소,0.02,1,0.02,0,0,1,0
UCAXw9EA1Ruu0Lcg_svVZ6uQ,딱 매거진 ddak!,0.02,1,0.02,0,0,1,0
UCHrX2qBKBuS2aUZkvr-UdxA,쯔양밖정원,0.02,1,0.02,0,0,1,0
UCFVGfm6kKm07x3B1FaIdMLw,결 혼밥,0.02,1,0.02,0,0,1,0
UC5duyhoJ4mXbZff6elnmvTw,하누,0.02,1,0.02,0,0,1,0
UCBo3r_IAd1EiFGe1x7GgTLw,디스 이즈 샤이,0.02,1,0.02,1,0,0,0
UCIP3hSJruPL4dIi95lsuCZA,홍석천이원일,0.02,2,0.04,0,0,2,0
UCFRDmLQJItqvkfFFfuTGGVg,연두의 일상채널,0.02,1,0.02,0,0,1,0
UCIREieh5LH-N-jmZO27U7gA,DAISY 데이지,0.02,1,0.02,0,0,0,1
UCKYvoUuY5ozj79zLnjPMsGA,고로켓,0.02,1,0.02,0,1,0,0
UC0C9u4fSa1Ze36tcJoVyu9g,복이형,0.02,1,0.02,0,0,1,0
UC5k6aYqu4XEqT8RNb_FWL9g,Mini Story ,0.02,1,0.02,0,0,1,0
UC5pbeFWTPAUdKu65kBROsBg,테드TV,0.02,1,0.02,0,0,1,0
UCBTsPtRCh6ln3IRQFjhjh1A,타튜브 TATUBE,0.02,1,0.02,0,0,1,0
UCBKtitA1RwY7F32rCniV1dA,오늘의집,0.02,1,0.02,0,0,1,0
UCKdfNLnTwKeTUn3l0m_hevA,오도씨(ODOSSI),0.02,2,0.04,0,0,2,0
UCBIPuIG_7iA9NBIKxIR80wA,우즈벡 라이프 UZBEK LIFE 우라티비,0.02,1,0.02,0,0,1,0
UC1AbNPOrkzCxtiPP4v712Vg,승빠,0.02,1,0.02,0,1,0,0
UC3BAK7QIJ1BE9TlxTW1i0yg,KKONGJI 꽁지,0.02,1,0.02,0,0,1,0
UCKitX3MzbFuVJHoRiYQwEpw,회사원B,0.02,1,0.02,0,0,1,0
UC5UZAx91MxFssOoR7EHXPyA,푸른상어 (The Mako),0.02,1,0.02,0,1,0,0
UC3QsCXXj8b3uu9Elki3TE3A,존이냐박이냐,0.02,2,0.04,0,0,2,0
UCC1LvVTX2ySKYjeIXkAtvsQ,침착맨 플러스,0.02,1,0.02,0,1,0,0
UCKG_mmhxqmAKlq-TX03_55w,NAIN나인,0.02,3,0.06,0,0,3,0
UC5ScPjbt-a97AJO7SBj6nAg,Wall Su,0.02,1,0.02,0,0,1,0
UCKFakQUa9S6TXO15xjYA1Eg,거의없다,0.02,2,0.04,0,0,2,0
UCFXigv26l81ZBaKz6RakL0A,푸드인 Foodin,0.02,1,0.02,0,0,1,0
UC3LNd5iXQZ8WinaOpfwXveA,온다람,0.02,2,0.04,0,0,2,0
UC0-ZCUCeCQBwKU15x0Aqk_g,멘파,0.02,1,0.02,0,0,1,0
UC5RIONX9G_2zb_x4SRJgBbQ,병맛교수,0.02,1,0.02,0,1,0,0
UCFgHVn4uiXW9d-eq13ubI3g,김빠른,0.02,1,0.02,0,0,1,0
UC6SSDAsu4E06brZG-QNSuLw,행가집,0.02,1,0.02,0,1,0,0
UCGL-5gylJg3G7T7epVBnhtQ,첫째아들,0.02,1,0.02,0,0,1,0
UC6xWZn2suKPqAQkidOiMeHg,에렌디라,0.02,1,0.02,0,0,1,0
UC4lGmolw8WHeUTlt9JVKXPg,룬레이,0.02,1,0.02,0,0,0,1
UC4CUVSOpeakZosjlHzSoZAw,현이머,0.02,1,0.02,0,0,1,0
UC-GmBxdeL-vxnO1qc0en2bg,권마키,0.02,1,0.02,0,0,1,0
UCJ66AvaHJ2pHD_-AyUailuQ,가오니의 메뉴판GAONI,0.02,1,0.02,0,0,1,0
UC0mTUeMJZ2OuhxJ8TRqC1ew,sydneytoyou,0.02,1,0.02,0,0,1,0
UCLaSjyJOedN2kONlILF_1Jw,쑈따리 Showddary,0.02,2,0.04,0,0,2,0
UCEQNYZQVU9Ric1VTft_MwrQ,줄리아예요 Julia's Family,0.02,1,0.02,0,0,1,0
UC2jHhn8GMouSKUiauOsiR3w,아이키 AIKI,0.02,1,0.02,0,0,1,0
UC-EGSdvtv-2DU0379QyjamQ,갈때까지간 남자-,0.02,1,0.02,0,1,0,0
UCH29Gz8a6veRLqUxzjBXHrQ,꾸몽,0.02,1,0.02,0,0,1,0
UC2DoArGfQAO8wkkr3E1BHnw,틱탁아티스트,0.02,2,0.04,0,0,2,0
UC2BmSdUv0_jZYFBAaYtCrsQ,NEO지식창고,0.02,1,0.02,1,0,0,0
UCLmknpJ34g2D20jwp2Uv8FQ,Zattwo ZVS,0.02,2,0.04,0,0,2,0
UC8rDleR669f72Sha9PQK11A,수니,0.02,1,0.02,0,1,0,0
UC4XvVP_nMy-CsyUDQMvoVsw,심영세원,0.02,1,0.02,0,0,0,1
UC8lCKs70LKNlMUve1P_XSRQ,자동차의모든것[Car&Man],0.02,2,0.04,0,0,2,0
UC7zSFbp9Y3SOEEAh1PAmjgg,중카TV,0.02,1,0.02,0,0,1,0
UC81bxgGwnjeN7pLPJFci9uw,UNA 유나,0.02,2,0.04,0,0,2,0
UCE1N1MU4TwiEVrqJY6UW7Hw,솔라시도,0.02,1,0.02,1,0,0,0
UC8av1CNslnPQS3N08rkzzhQ,oh-pride 오프라이드 (오가나),0.02,2,0.04,0,0,2,0
UC82X4KKD7BtnAJiAjBetnJg,휴먼다큐 사노라면,0.02,2,0.04,0,0,2,0
UCLry_5iHENRJFOfzH1GQd2Q,짧은대본 조연출 시점,0.02,2,0.04,0,0,2,0
UCDxgrjdpI7TWVf1G8uJOztQ,닥터U와 함께,0.02,1,0.02,0,0,0,1
UCJGww2K__Q3y-MtDi0XWH2w,YouTube지누,0.02,1,0.02,0,0,1,0
UC8DdZkTABAnSBvoRknqOTOA,리얼:타임:러브,0.02,1,0.02,0,0,1,0
UCLtOnhCSyMjJHVrHu8C0niQ,나는 자연인이다,0.02,1,0.02,0,0,1,0
