channel_id,channel_title,sensitive_score,churn_prob,stagnation_prob,volatility_prob,regularity_score,active_viewer_score,traffic_risk,reputation_risk,fandom_risk,risk,rank
UCga7hyOoqxl-eKPbeebSkfQ,사이버 윤석민,0.0067,0.005,0.969,0.989,0.756,0.8719,0.55175,0.0067,0.8719,0.689305,F
UChLGxPXbXU_xIxTfTTMGn5g,코미디빅리그,0.0067,0.836,0.073,0.996,0.5844,0.6091,0.5801499999999999,0.0067,0.6091,0.555485,D
UC-0tICWyA0_AJAVMBHL8GdQ,내주제에 Dare U Naeju,0.0067,0.838,0.067,0.978,0.5565,0.604,0.5816250000000001,0.0067,0.604,0.547207,D
UCVvQioRZUnpGAy1d0AYXEww,눈나믿지?,0.0067,0.919,0.403,0.946,0.4198,0.6047,0.71205,0.0067,0.6047,0.578525,F
UCV3bius6wg_RkuiOK8TMpUA,[엠제이]MJ channel,0.0067,0.913,0.988,0.735,0.4655,0.3584,0.792625,0.0067,0.3584,0.531718,D
UCwUI2b5vUxnkjS-w0GTK-xQ,호와수,0.0067,0.008,0.346,0.996,0.7323,0.8689,0.40442500000000003,0.0067,0.8689,0.608518,F
UCkz8IX_qu1v6B17CopSe2jA,THEICONTV,0.0067,0.891,0.017,0.987,0.4904,0.6117,0.6011500000000001,0.0067,0.6117,0.543525,D
UCGfYw3aUYipiJBe56KdTzMg,뽈인러브,0.0067,0.423,0.004,0.949,0.6759,0.6075,0.425025,0.0067,0.6075,0.500158,D
UCnDcpS7XLQ9KFPqULb9TH8g,Bang,0.0,0.019,0.007,0.995,0.5216,0.8667,0.37485,0.0,0.8667,0.539505,D
UCzjXBk6GY0wHt_iXAvKaaVA,MIYUT미윳,0.0,0.081,0.054,0.0,0.7783,0.6083,0.089175,0.0,0.6083,0.357482,B
UCjb-oBKXwCu9pmObxwKe__Q,네오아카데미,0.0,0.023,0.027,0.994,0.7681,0.3647,0.318975,0.0,0.3647,0.372393,B
UC65ZDJCYI1dwzj48XIeuOBA,Today on the Korean Server,0.0,0.003,0.944,0.015,0.8222,0.6036,0.28495,0.0,0.6036,0.464465,C
UCjkYAU5QaPCW_I4MSZqnC8g,Double Trouble en Corea,0.0,0.005,0.975,0.0,0.6924,0.1709,0.32189999999999996,0.0,0.1709,0.27741,A
UC7ynjArlSFuXW23ssZAknyA,Learn Korean with GO! Billy Korean,0.0,0.005,0.99,0.061,0.7926,0.1745,0.31585,0.0,0.1745,0.300875,A
UC005BPECU5QAR2JVItQOswg,띠예,0.0,0.871,0.996,0.258,0.5109,0.8728,0.653525,0.0,0.8728,0.678608,F
UCnPJ_Jcl-dwFuGgqhavB8oA,오하빵 Ohhabbang,0.0,0.017,0.993,0.101,0.748,0.6138,0.34075,0.0,0.6138,0.477895,D
UCnEd4JFK-GmGBFuFOAwS2-A,포켓TV / Pocket TV,0.0,0.036,0.888,0.0,0.4609,0.6079,0.365775,0.0,0.6079,0.416273,B
UCnVEtY_GfM7meN1-pyl7E7A,유랑쓰 YOURANGSS,0.0,0.061,0.99,0.0,0.4117,0.3674,0.409825,0.0,0.3674,0.329797,A
UCyd1CqZOH0aVlaKGy5siOJQ,토이푼[TOYPHOON],0.0,0.065,0.994,0.994,0.5111,0.6116,0.635475,0.0,0.6116,0.565152,F
UCycx2ChXHC9bPXoyrPr98cg,창타지오 (LEECHANGSUB OFFICIAL),0.0,0.01,0.729,0.012,0.6341,0.371,0.279225,0.0,0.371,0.321538,A
UC64gPmK_7M8ico-S3oNHeDQ,김아내,0.0,0.252,0.995,0.001,0.7477,0.8741,0.37507499999999994,0.0,0.8741,0.599102,F
UCjjTEirHjvTOOAMZEmRjHZg,Yannie Kim,0.0,0.004,0.912,0.001,0.6553,0.3606,0.315425,0.0,0.3606,0.340778,A
UC62qMewbOLcvg3cKC-wp-8A,뽀식이의 궁튜브,0.0,0.029,0.015,0.03,0.6354,0.8738,0.10965000000000001,0.0,0.8738,0.438195,C
UC00DJ04oplqj4IUUB5vSwZw,유리아YuRia,0.0,0.025,0.184,0.164,0.624,0.6112,0.18725,0.0,0.6112,0.369105,B
UCn9mJ4htO64-1osMWYu9k5Q,이스타TV,0.0,0.004,0.351,0.03,1.0,0.6052,0.09625,0.0,0.6052,0.415205,B
UC60GSAcz1yeQ7JuM96UTPug,팀쎈언니,0.0,0.032,0.73,0.0,0.7646,0.6133,0.24935000000000002,0.0,0.6133,0.436145,C
UCji4MHZnUaijm2s3tpHOlJg,100PERCENT,0.0,0.916,0.172,0.014,0.3722,0.1725,0.43245,0.0,0.1725,0.253275,A
UC5tlHwbUnxart0QV_kFI7lA,오미연의 야매주부,0.0,0.007,0.008,0.99,0.7376,0.6065,0.31684999999999997,0.0,0.6065,0.460425,C
UC6-4JXxy7l8CmxEZXxIn_EA,HigherSelfKorea,0.0,0.857,0.059,0.959,0.5829,0.3663,0.573025,0.0,0.3663,0.453758,C
UCn9sWzxAa7HXCNw_7xAfE_Q,로이킴 Roy Kim,0.0,0.006,0.129,0.052,0.4773,0.6076,0.177425,0.0,0.6076,0.326078,A
UCmu_ekYHVR0vjmpyQZp8YwA,진이에욤,0.0,0.205,0.815,0.005,0.4082,0.605,0.4042,0.0,0.605,0.42115,B
UCn93Y7ZjYrWqBQt7AwmVG_g,나라는 가수 MOVING VOICES,0.0,0.041,0.004,0.885,0.3599,0.608,0.392525,0.0,0.608,0.404438,B
UCmnuDfK6fqL2hIWKjAmXJ-Q,idntt,0.0,0.004,0.966,0.001,0.8194,0.3718,0.2879,0.0,0.3718,0.37252,B
UC7xrN8sK99nXgE_wL-3f7Kg,SM STATION,0.0,0.879,0.99,0.995,0.6065,0.1844,0.814375,0.0,0.1844,0.507572,D
UC7sP1dhbrrAwHQh2QTV7ddg,여경옥의 옥사부tv okcheftv,0.0,0.055,0.947,0.941,0.6737,0.6065,0.5673250000000001,0.0,0.6065,0.569688,F
UC0-3LtEFq7Hd_ydneEM8ErA,K-POP MUZIK,0.0,0.927,0.359,0.993,0.3969,0.3659,0.720525,0.0,0.3659,0.480847,D
UCzh4yY8rl38knH33XpNqXbQ,왁타버스 WAKTAVERSE,0.0,0.873,0.853,0.329,0.4496,0.8728,0.6513500000000001,0.0,0.8728,0.662195,F
UC6Bs5xpC91x1hJo9VJ-0dmw,TigerToyTV [타이거토이TV],0.0,0.385,0.005,0.036,0.4553,0.6017,0.24267499999999997,0.0,0.6017,0.350843,A
UC-we351yXoKcODFHiKrC84Q,SAY MY NAME,0.0,0.004,0.951,0.001,0.7491,,0.301725,0.0,,,
UCjwARif8DDcHno_X1aLbnFA,Mimine Miniature 미미네 미니어처,0.0,0.899,0.979,0.995,0.3897,0.8715,0.8708250000000001,0.0,0.8715,0.756438,F
UCn5_rt8shV9Hncih6vyCTmw,WLK,0.0,0.925,0.938,0.025,0.4347,0.6119,0.613325,0.0,0.6119,0.535098,D
UCjwCsj-axFNcxnv3yzV22WQ,장범준,0.0,0.005,0.003,0.854,0.7492,0.6036,0.2782,0.0,0.6036,0.44284,C
UC6GrbSGiZ2BaFBaaatiHmLw,VREE브리,0.0,0.84,0.968,0.053,0.4725,0.6071,0.5971249999999999,0.0,0.6071,0.534528,D
UCk-JTg4sjiascKX6ZM2-DEA,DisneyMusicKoreaVEVO,0.0,0.888,0.967,0.996,0.412,0.8723,0.85975,0.0,0.8723,0.756795,F
UC6H_3Rv-q8Z23jtMofgPGsw,82MAJOR,0.0,0.003,0.955,0.018,0.9052,0.6087,0.2677,0.0,0.6087,0.47863,D
UCmiTZyj9GwMjyznZxrgCH4Q,하네 HANE - 로블록스 게임채널,0.0,0.006,0.977,0.006,0.7011,0.6095,0.321975,0.0,0.6095,0.455063,C
UCmgt7ewcg_HscfA4ks7rGhg,오락실 팡 Arcade Pang,0.0,0.834,0.183,0.995,0.3688,0.8713,0.6608,0.0,0.8713,0.64612,F
UC6Bcid5ikrIh9wba6uY5Bew,레플의마크일상,0.0,0.801,0.969,0.002,0.7204,0.8911,0.5129,0.0,0.8911,0.66799,F
UCjnc0AA4TKE1NiR6oPVGYnw,김락희 Rockhe Kim,0.0,0.009,0.042,0.939,0.696,0.3629,0.3235,0.0,0.3629,0.35591,B
UCyhmwp12LECf7lvw7vddVPA,에그박사 Egg&Bugs,0.0,0.004,0.744,0.002,0.5489,0.6023,0.30027499999999996,0.0,0.6023,0.403282,B
UCyh4ZGfySt7UbfLEDk8Ab6g,임성욱,0.0,0.005,0.943,0.005,0.6161,0.6052,0.334225,0.0,0.6052,0.438217,C
UCmry1hfaRHI_iTfxUMhC8mA,젠레스 존 제로,0.0,0.006,0.218,0.009,0.5624,0.616,0.16765,0.0,0.616,0.345825,A
UCms8Ge7H1ZGgw6nV94fUhUQ,배틀그라운드 – PUBG: BATTLEGROUNDS Korea,0.0,0.006,0.058,0.034,0.5393,0.3566,0.139675,0.0,0.3566,0.222302,A
UC69q_Edsjk-e_3fG0ntqu2A,2am,0.0,0.94,0.979,0.993,0.4104,0.8784,0.8754,0.0,0.8784,0.76666,F
UCziJWXHB2HIU_PvjxypjPIA,ToyMoon토이문,0.0,0.882,0.993,0.996,0.6524,0.8699,0.80465,0.0,0.8699,0.788385,F
UCmt37gsORDrWp2GD5k1xKxQ,진절미 Jinjeolme,0.0,0.044,0.941,0.965,0.5202,0.6128,0.60745,0.0,0.6128,0.553895,D
UC5t1rIsuCP7vMpTZxQPajAQ,아빠와 고양이 Dad and Cats,0.0,0.408,0.081,0.001,0.5603,0.3645,0.232425,0.0,0.3645,0.277088,A
UCmvqXRPTfMgkKF3MFWylMqQ,HITEJINRO,0.0,0.026,0.034,0.995,0.5569,0.9051,0.374525,0.0,0.9051,0.563527,D
UCmxDK1eWo-KvQQJ23p95XGw,스튜디오 룰루랄라 - Studio LuluLala,0.0,0.075,0.068,0.978,0.3768,0.604,0.43605,0.0,0.604,0.428825,B
UCmz6ztWicRRcxiwguc_Z_Yw,딩고 팝핀 / dingo poppin',0.0,0.004,0.11,0.94,0.6354,0.6039,0.35465,0.0,0.6039,0.452735,C
UC-CnwTZJ_A5v-AQK92fNYKw,maji마지,0.0,0.023,0.922,0.001,0.533,0.6053,0.35325,0.0,0.6053,0.426995,B
UCn0BIl8oUlmlcCTwRjnZPuA,루다의 댄스 연구소 Ruda's Dance Lab,0.0,0.006,0.978,0.995,0.5993,0.3625,0.594925,0.0,0.3625,0.467287,C
UCyg5A2KvGoMCIu-fwJB6CZQ,다니유치원 DANI,0.0,0.135,0.848,0.001,0.4886,,0.37385,0.0,,,
UCyeyPb7Tq6olpumJAsw0Xow,Pianoheart,0.0,0.01,0.966,0.831,0.7728,0.3562,0.50855,0.0,0.3562,0.464955,C
UCjaoaH1tIwV6uLZHEmlQNdw,사과몽,0.0,0.331,0.013,0.046,0.5128,0.6041,0.2193,0.0,0.6041,0.35449,A
UCnXwXrQ8KIBoV8k1T3xGznw,LUCY ISLAND,0.0,0.004,0.737,0.016,1.0,0.3676,0.18925,0.0,0.3676,0.366665,B
UCnWCV3SNQnrrOcABwLJd28A,[철파엠] 김영철의 파워FM 공식계정,0.0,0.907,0.024,0.003,0.6182,0.606,0.32895,0.0,0.606,0.436425,C
UCo-_fR_rfERWOGdVQDbr_Og,정리마켓,0.0,0.007,0.048,0.108,0.7684,0.6104,0.09865000000000002,0.0,0.6104,0.360585,B
UC-603KNB_fvzHP9MpBqSKWg,진똑개 풍이,0.0,0.031,0.874,0.965,0.6293,0.8715,0.5601750000000001,0.0,0.8715,0.661013,F
UC5Z93mqXwoxiaAiB6-MefAg,인범티비 INBUMTV,0.0,0.389,0.026,0.005,0.4418,0.8682,0.24455000000000002,0.0,0.8682,0.455005,C
UC096qxXLqm5BpaQUJqz901w,지화자공작소Zihwaza Workshop,0.0,0.87,0.942,0.028,0.6694,0.6072,0.54265,0.0,0.6072,0.556555,D
UCo239HzX45q6oek1kA9hHHg,Minsoo Go,0.0,0.005,0.047,0.0,0.5522,0.6015,0.12494999999999999,0.0,0.6015,0.316125,A
UCjGjOnBvdq_sFjdkfeSYVIg,두다다쿵 Duda&Dada,0.0,0.385,0.292,0.0,0.7285,0.6043,0.237125,0.0,0.6043,0.417407,B
UC5dKB2EqbQQuGU_l2xoUlEw,윤탑 키즈 YoonTop Kid,0.0,0.95,0.076,0.0,0.369,0.6013,0.41425,0.0,0.6013,0.414895,B
UC8BPPaTQsHIH3L0TGyKxjTw,HoneyChurros Clip,0.0,0.882,0.009,0.076,0.4436,0.6176,0.38085,0.0,0.6176,0.423365,B
UCzrdcEZfNZ00g7HXEybWnTg,태국 박서방 TV,0.0,0.066,0.982,0.0,0.836,0.3776,0.30300000000000005,0.0,0.3776,0.38654,B
UCzpOLMBZ6qxhb6GJ5eksq5A,뽐뽐뽐,0.0,0.14,0.003,0.024,0.4242,0.6049,0.1857,0.0,0.6049,0.31586,A
UCnwNkaw2j8SGcWBvjJcSNIg,스튜디오 호락호락,0.0,0.855,0.085,0.233,0.3675,0.3717,0.451375,0.0,0.3717,0.341243,A
UCjHn_Os5NoCXZyoXzuKth9w,소비더머니,0.0,0.004,0.985,0.248,0.6192,0.6027,0.40445000000000003,0.0,0.6027,0.473105,C
UCnvajgaZO1bjqLpQ6l77lcg,Spotify Korea,0.0,0.003,0.358,0.836,0.799,0.177,0.34950000000000003,0.0,0.177,0.3203,A
UCyUe2pNRUEMD_MMJaVAgapA,sankokesl,0.0,0.43,0.995,0.98,0.5378,0.6003,0.7168000000000001,0.0,0.6003,0.60797,F
UCyUnjor6wyRA2Xt3fFwnf6w,최유리 Choi Yu Ree,0.0,0.018,0.987,0.101,0.4741,0.6107,0.407975,0.0,0.6107,0.441793,C
UCo4m81FJ-dT8MqijBlhbN2A,심장에박현서,0.0,0.025,0.693,0.003,0.7955,0.6118,0.231375,0.0,0.6118,0.434283,B
UCo6U6rOB3SriO8X9pN3DluA,LOTTE DUTY FREE,0.0,0.004,0.01,0.995,0.6704,0.864,0.33465,0.0,0.864,0.555525,D
UC5eW3okTTLwiNSQli25vDag,KHAN,0.0,0.868,0.954,0.083,0.437,,0.617,0.0,,,
UC-5acDjU6XFWu-__G17V_YQ,와나나,0.0,0.005,0.875,0.266,0.4761,0.6079,0.417475,0.0,0.6079,0.445922,C
UCoJ_56-OMSe_jrp42ClhODA,차홍 CHAHONG,0.0,0.004,0.247,0.003,0.7922,,0.11545,0.0,,,
UC5W3wHMAkp6b_8HrhReP5aQ,슈스스TV,0.0,0.005,0.028,0.086,0.6254,0.6075,0.12340000000000001,0.0,0.6075,0.33605,A
UCj2Rx-rb_g0lu1-dn2seZ2w,drighk fancam 2015,0.0,0.005,0.95,0.0,0.5893,0.6076,0.341425,0.0,0.6076,0.436078,B
UCoHVmN38wN0AO0bTZUcqeYQ,서가네 국제부부,0.0,0.003,0.99,0.981,0.7158,0.8688,0.56455,0.0,0.8688,0.683745,F
UC5WN-znPsJK0BbA8aHxZHWQ,키움 DRX,0.0,0.008,0.005,0.99,0.4502,0.6081,0.3882,0.0,0.6081,0.42489,B
UCzuVLt12gtYVshSV7s-JfZQ,춤추는선진이,0.0,0.104,0.257,0.107,0.7236,0.3571,0.1861,0.0,0.3571,0.29179,A
UC8DE6aei0DOKa1s3PziV8Aw,Awesomepiece,0.0,0.092,0.028,0.001,0.6506,0.3659,0.11760000000000001,0.0,0.3659,0.24281,A
UCyT7JoYJl2usoWYhC1lXteQ,앙 작비띠,0.0,0.892,0.004,0.017,0.4898,0.6135,0.3558,0.0,0.6135,0.42075,B
UC5YHB-c4TAbEc35nYYhNb-Q,희망나무 tv,0.0,0.067,0.995,0.06,0.6993,0.6062,0.355675,0.0,0.6062,0.470143,C
UCySazY_iw_LlE6WHyQXuZ6g,고고다이노,0.0,0.004,0.995,0.909,0.5992,0.601,0.5771999999999999,0.0,0.601,0.5538,D
UCoDmztfkfbB3rtEa62BoUvw,No.1 데프댄스스쿨 DEF DANCE SKOOL,0.0,0.008,0.792,0.955,0.6673,0.3557,0.521925,0.0,0.3557,0.445068,C
UCjBMozaocv9AYsGRVqUVImQ,레볼루션 하트 Official,0.0,0.843,0.109,0.001,0.4741,0.8743,0.36972499999999997,0.0,0.8743,0.528108,D
UC8B_76tkLwQmiaJwDKFytXw,Yoona's So Wonderful Day | 임윤아 오피셜,0.0,0.198,0.984,0.001,0.649,0.3662,0.38349999999999995,0.0,0.3662,0.37548,B
UCoC-ZGuPCvJJrbcz9eMW8zw,가비 걸 GABEE GIRL,0.0,0.006,0.061,0.987,0.4266,0.61,0.40685000000000004,0.0,0.61,0.429075,B
UC8AD5KHdsFzp8qoJvS4YSYg,Warner Bros. Korea,0.0,0.004,0.981,0.996,0.5908,0.8836,0.59755,0.0,0.8836,0.674915,F
UC-8Unpwbtjx4TNZAh43ZznQ,토리와 만들기 Tori Crafts,0.0,0.836,0.941,0.001,0.4349,0.6085,0.5857749999999999,0.0,0.6085,0.520012,D
UCnXNukjRxXGD8aeZGRV-lYg,스포타임,0.0,0.003,0.229,0.99,1.0,0.6047,0.3055,0.0,0.6047,0.51963,D
UC00wMKeoF72UURd3WO9pZHw,장민호,0.0,0.216,0.029,0.135,0.598,0.3649,0.1955,0.0,0.3649,0.26821,A
UCnbQutaGtu6EOKYnwT35Etg,쉐리 SHERRY,0.0,0.004,0.958,0.203,0.7705,0.6092,0.348625,0.0,0.6092,0.485618,D
UCjPPt4BgPN8IlRxLqemU6CA,Saeron 밀키스,0.0,0.843,0.137,0.002,0.4592,0.6056,0.3807,0.0,0.6056,0.42239,B
UCn_T9wIiqniX99nxdLw_0OQ,KODE 코드,0.0,0.006,0.01,0.261,0.4236,0.3664,0.21335,0.0,0.3664,0.234135,A
UC06v2Mqte9cfn-3SMwpvFUA,Luna's Alphabet루나의 알파벳,0.0,0.913,0.984,0.994,0.4345,0.3709,0.864125,0.0,0.3709,0.564048,D
UC04-afbdz7t183esR6cq2HA,동물농장 아저씨 이찬종x한재웅의 재끼찬,0.0,0.058,0.003,0.991,0.7446,0.3657,0.32685,0.0,0.3657,0.370855,B
UCyazYa-DPYe9QdUFKWl3k_w,HWANG MIN HYUN,0.0,0.056,0.9,0.364,0.6219,0.3707,0.42452500000000004,0.0,0.3707,0.391018,B
UCyjFCDtIaSnnIJVsxXAH1UA,SOONSIKI,0.0,0.008,0.017,0.952,0.7901,0.602,0.296725,0.0,0.602,0.461688,C
UCzlnXVYyIG38fUrMBGOpc3w,찌훈,0.0,0.918,0.895,0.99,0.434,0.3587,0.8422499999999999,0.0,0.3587,0.548105,D
UCyc9sUCxELTDK9vELO5Fzeg,Billlie,0.0,0.003,0.025,0.067,1.0,0.3624,0.02375,0.0,0.3624,0.281835,A
UCnXe6v0-5vmMMRU2qx0XwUw,스트리머 사또 live-streamer satto,0.0,0.005,0.978,0.052,0.4416,0.6079,0.39835,0.0,0.6079,0.427735,B
UC-9oz6OofrZnaOUQ48-LavA,램블부부 Ramble Couple,0.0,0.024,0.795,0.119,0.7046,0.6043,0.30835,0.0,0.6043,0.447045,C
UCzjiRWjfbtHwdpSLTs0LzUw,진용운,0.0,0.434,0.037,0.003,0.3913,,0.270675,0.0,,,
UCycaNdMyMxurN4v8LZkMZ5g,American Music Awards,0.0,0.034,0.994,0.996,0.3638,0.613,0.66505,0.0,0.613,0.543675,D
UCjZhSJP6ridQzH75e48wyIQ,hongsi 홍시,0.0,0.006,0.928,0.0,0.7796,0.6086,0.2886,0.0,0.6086,0.45764,C
UCzlmktSjuctnZPBr94pu3iw,ARCHIVE-K,0.0,0.837,0.004,0.012,0.469,0.6041,0.346,0.0,0.6041,0.40689,B
UC84Zkx_92divh3h4sKXeDew,서담 seodam,0.0,0.155,0.933,0.952,0.4791,0.6069,0.640225,0.0,0.6069,0.557647,D
UC86GzuZXRb7aZnhnnUA3IAg,하이갱스 higaengs,0.0,0.012,0.937,0.0,0.8149,0.6073,0.283525,0.0,0.6073,0.463407,C
UCnnJ34afyg9w25I_AVZIHxA,신애라이프 · Shinaelife,0.0,0.146,0.082,0.972,0.6202,0.6071,0.39495,0.0,0.6071,0.470365,C
UCjJre2oa9i7YLkCknCz7GiQ,하늬모하늬,0.0,0.444,0.782,0.911,0.4267,0.8671,0.677575,0.0,0.8671,0.667303,F
UC5gp0nGTdJ56YKzI40v0cRg,이태준,0.0,0.885,0.983,0.001,0.4374,0.6065,0.6078999999999999,0.0,0.6065,0.5309,D
UC5hq0vE25nDkkF7-acdALXg,현역가왕&한일가왕전,0.0,0.877,0.087,0.974,0.7393,0.6101,0.549675,0.0,0.6101,0.578703,F
UC-9nTjw_qHCA693UA3jyDWw,ConCorea TV,0.0,0.904,0.005,0.24,0.5142,0.1725,0.4087,0.0,0.1725,0.2769,A
UCjL2bp7EDRIk7rwwEYeofeg,영탁스클럽 YOUNGTAKsClub,0.0,0.018,0.989,0.099,0.4275,0.8774,0.41962499999999997,0.0,0.8774,0.542647,D
UCyVEhwFJ1HF66JqjxMkc-Uw,생각없이사는연,0.0,0.034,0.97,0.0,0.7651,0.8678,0.30972500000000003,0.0,0.8678,0.568258,F
UC07i8JgLI1h8ORHEBlnQE2A,호구마 HOGUMA,0.0,0.352,,,,0.3595,,0.0,0.3595,,
UCndwhvyE_fh6N8rGdXSXn9Q,시미베,0.0,0.252,0.005,0.018,0.7406,0.8734,0.1336,0.0,0.8734,0.47631,D
UCyWmhgJ3talmk3H5GdmjHfg,Gadget Seoul,0.0,0.084,0.994,0.001,0.5789,0.3648,0.375025,0.0,0.3648,0.353158,A
UCnhZuoNcL89qNax7YlWvavQ,미러볼 뮤직 - Mirrorball Music,0.0,0.002,0.888,0.008,0.9052,0.3628,0.2482,0.0,0.3628,0.37052,B
UCjLDL_hX8XrwSRMUba-39Fw,보더로운생활,0.0,0.195,0.887,0.076,0.5678,0.8766,0.39755000000000007,0.0,0.8766,0.566365,F
UCnhZk0ebU5fm9oazpCtc_Sg,GameDO,0.0,0.005,0.037,0.001,0.6725,0.6073,0.092625,0.0,0.6073,0.332357,A
UC5rYqOqmrUW9hMFPHtagKQA,모노튜브,0.0,0.912,0.985,0.995,0.4155,0.6127,0.8691249999999999,0.0,0.6127,0.658518,F
UCneLfntq1mtjabtTgrBOZrQ,몬카트TV,0.0,0.912,0.136,0.995,0.6926,0.8759,0.5876,0.0,0.8759,0.69231,F
UCmgRYMK5d65PbjN8qkjAUBA,과학쿠키 [Science Cookie],0.0,0.189,0.941,0.031,0.4763,0.3563,0.42117499999999997,0.0,0.3563,0.347183,A
UCl3vxBELqwzbjYJlfAhcyJw,브롱부부잘먹고 잘살기,0.0,0.899,0.028,0.355,0.7048,0.6135,0.3943,0.0,0.6135,0.49375,D
UCmfVvmxwqjHNjqvNv06YMXg,쿠킹미제 COOKINGMEEZE,0.0,0.033,0.996,0.0,0.542,0.604,0.37174999999999997,0.0,0.604,0.437975,C
UC7rQKJyFokj_lvu9w64Myng,리틀월드 - 인기동요 어린이노래 - Little World,0.0,0.882,0.955,0.003,0.859,0.6043,0.49524999999999997,0.0,0.6043,0.579095,F
UClWTMxooQefOLUV0TRcJ1Eg,야코코,0.0,0.026,0.114,0.001,0.3952,0.3639,0.18645,0.0,0.3639,0.212585,A
UClUE7d0UQ7dhLjK1r6xpG9w,예랑가랑,0.0,0.004,0.035,0.0,0.7403,0.6127,0.07467500000000002,0.0,0.6127,0.342493,A
UClSxH8KQdfytf2raNAByMiA,Troom Troom Kr,0.0,0.028,0.964,0.903,0.5396,0.6018,0.58885,0.0,0.6018,0.545045,D
UCyzhIbVGjin9o7RpmPGrtfQ,모니모니,0.0,0.368,0.001,0.978,0.3683,0.8776,0.494675,0.0,0.8776,0.565453,F
UC7ITxSrzq-nhyyYzozpPmLA,트로트 맛집 - 국민의뽕짝,0.0,0.027,0.231,0.946,0.6755,0.3566,0.382125,0.0,0.3566,0.377578,B
UC7I95AHA-Fwkedg3IK6GNcg,대박언니 DAEBAKUNNIE,0.0,0.007,0.137,0.059,0.5633,0.3654,0.15992499999999998,0.0,0.3654,0.241948,A
UCz0F-eW0TCO7WiC3cBqJ-qQ,저승문호 박문호,0.0,0.207,0.979,0.068,0.5452,0.6109,0.4272,0.0,0.6109,0.46926,C
UC6oRqb8L9Cv8yOu8hm4E__g,Koreanet,0.0,0.002,0.905,0.953,0.846,0.3663,0.5035,0.0,0.3663,0.48477,D
UC6oWpmXIubTw8fMdDP9Abvg,Universe League,0.0,0.839,0.033,0.984,0.4411,0.3714,0.603725,0.0,0.3714,0.435697,B
UCkh6TlSape86-iHiehXvsmA,yoovlog,0.0,0.005,0.182,0.002,0.672,0.8672,0.12924999999999998,0.0,0.8672,0.454505,C
UC6rPI_VXOyakUh_9LUk9BZA,NUNA V,0.0,0.054,0.169,0.091,0.3991,0.3702,0.228725,0.0,0.3702,0.237217,A
UClQDmyz9V93lA1mz2VG51ZA,Hoon강성훈,0.0,0.007,0.022,0.0,0.5521,0.6058,0.119225,0.0,0.6058,0.314958,A
UClOsBpl5IyWNthAPDAghQaA,[ Mirea TV ]미래가 미래다,0.0,0.893,0.005,0.995,0.4057,0.6091,0.6218250000000001,0.0,0.6091,0.530977,D
UC7E36pgng18bqe_C3IiNoag,Bigman,0.0,0.837,0.004,0.947,0.4227,0.3634,0.5913249999999999,0.0,0.3634,0.421698,B
UCkjk77yUtLnuSalpGrlrG2Q,어바웃펫,0.0,0.826,0.03,0.003,0.4083,,0.36267499999999997,0.0,,,
UC7Po54tNbXvhhFfzY6u97AQ,Snowbaby瑞雪,0.0,0.909,0.994,0.872,0.4563,0.608,0.8296749999999999,0.0,0.608,0.647112,F
UC7QNSs_NfuvoYh1cI_5XM_A,Pigsbum53 ASMR,0.0,0.925,0.898,0.051,0.4157,0.875,0.614575,0.0,0.875,0.636213,F
UClYq3PtX2KlEzYB3R6TR3Zg,mc sniper,0.0,0.047,0.038,0.058,0.48,0.6067,0.16575,0.0,0.6067,0.320555,A
UClddcwY0DlOYX0lR0sKtTug,코어 오브 아이디어,0.0,0.043,0.024,0.09,0.6103,0.6173,0.13667500000000002,0.0,0.6173,0.342832,A
UClgQvJio7ylGa9kV9b7VzLQ,스낵타운 SNACKTOWN,0.0,0.003,0.837,0.075,0.7854,0.6149,0.2824,0.0,0.6149,0.45851,C
UClg692r06EwC_wxYP8SCidQ,새벽핑,0.0,0.02,0.029,0.0,0.4343,0.6047,0.153675,0.0,0.6047,0.302293,A
UC6jNLJp1g2Noyc09lZCkZHg,AYO 에이요,0.0,0.311,0.974,0.996,0.4433,0.612,0.709425,0.0,0.612,0.585338,F
UClf0nMufbyc7QE3PaPO7SRg,경서,0.0,0.206,0.004,0.953,0.44,0.6086,0.43075,0.0,0.6086,0.443815,C
UC7Qts0RUUM8TjYBK48iUvKw,퍼니피아노 : FunnyPiano,0.0,0.006,0.852,0.882,0.6727,0.6037,0.516825,0.0,0.6037,0.543068,D
UCkRYaZLpNLRDqBIqPbD9NZA,발품부동산TV - 대한민국 주택 펜션 전문,0.0,0.003,0.88,0.0,0.8275,0.604,0.26387499999999997,0.0,0.604,0.455412,C
UC6lNIbU1SSA9YjveOx9a_oA,LunLuns,0.0,0.242,0.078,0.0,0.5714,0.608,0.18714999999999998,0.0,0.608,0.354625,A
UCkTou95-Hb_GJ6IG5MxuyDA,릴루렐루 LilluLellu,0.0,0.247,0.97,0.008,0.5865,,0.409625,0.0,,,
UClcACsSYAi97Ka_QxX72JAA,CheritzTeam,0.0,0.888,0.983,0.995,0.4759,0.8863,0.8475250000000001,0.0,0.8863,0.772258,F
UCzTQxkfD_NyvqvwDchVs9yQ,아이들을 위한 만화 Korean Cartoons,0.0,0.009,0.259,0.992,0.7772,0.6018,0.37070000000000003,0.0,0.6018,0.49537,D
